tier,case_id,range_km,bearing_deg,target_accel_x_mps2,apn_gain,seed,nearest_distance_m,rho_fuze,entered_R_fuze,max_achieved_lateral_g,stable_trace_count,acceleration_valid_observed,acceleration_rmse_mps2,terminal_acceleration_error_mps2,max_estimated_acceleration_mps2,max_apn_acceleration_mps2,max_component_sum_error_mps2
noisy_stage5_holdout,p10_noisy_stage5_holdout_r8_bm30_am8_g0p125_s20260621,8.0,-30.0,-8.0,0.125,20260621,3.8590490677492797,0.257269937849952,True,30.369094945726992,115,True,17.676320541293215,3.5282716062426296,37.700454529407494,4.635925367525275,6.797766025327752e-14
noisy_stage5_holdout,p10_noisy_stage5_holdout_r8_bm30_ap8_g0p125_s20260621,8.0,-30.0,8.0,0.125,20260621,2.4953567002353183,0.16635711334902123,True,29.71785604870128,107,True,12.888926056442255,2.8121504076238537,41.2243526657175,5.104175029489035,2.0509257241756554e-13
noisy_stage5_holdout,p10_noisy_stage5_holdout_r8_bp30_am8_g0p125_s20260621,8.0,30.0,-8.0,0.125,20260621,1.2716435982530019,0.08477623988353346,True,30.583941539032686,112,True,17.613433298102585,2.5582109342411457,38.27088038074303,4.46723374102743,7.953847268481497e-14
noisy_stage5_holdout,p10_noisy_stage5_holdout_r8_bp30_ap8_g0p125_s20260621,8.0,30.0,8.0,0.125,20260621,3.8575854175049447,0.2571723611669963,True,30.817136359968146,121,True,12.871877293204854,2.630060618706278,41.49932474238731,4.9497543392806245,7.09111882928571e-14
noisy_stage5_holdout,p10_noisy_stage5_holdout_r8_bm30_am8_g0p125_s20260622,8.0,-30.0,-8.0,0.125,20260622,3.184682346317339,0.21231215642115592,True,27.9241987324101,117,True,41.297830820600446,6.951559417860043,83.57036803908213,10.089862385595675,8.365160285232426e-14
noisy_stage5_holdout,p10_noisy_stage5_holdout_r8_bm30_ap8_g0p125_s20260622,8.0,-30.0,8.0,0.125,20260622,2.194646631615338,0.14630977544102253,True,27.36881142422038,109,True,37.80043511407508,6.061565302358207,88.16131364473897,10.704240320706639,7.905286896223852e-14
noisy_stage5_holdout,p10_noisy_stage5_holdout_r8_bp30_am8_g0p125_s20260622,8.0,30.0,-8.0,0.125,20260622,2.114093007179941,0.14093953381199606,True,32.53084546334153,116,True,41.66563028534137,6.201802939281647,83.36380361509964,10.379409551077947,9.072499098309469e-14
noisy_stage5_holdout,p10_noisy_stage5_holdout_r8_bp30_ap8_g0p125_s20260622,8.0,30.0,8.0,0.125,20260622,4.408053824796672,0.29387025498644476,True,32.91932714580046,127,True,34.78061517727789,2.0361933905818494,88.56540626396843,11.054510215020585,7.37950136795634e-14
noisy_stage5_holdout,p10_noisy_stage5_holdout_r8_bm30_am8_g0p125_s20260623,8.0,-30.0,-8.0,0.125,20260623,3.4494106229712376,0.2299607081980825,True,29.308759659596063,118,True,7.904921691568072,3.3638843967824585,28.61588343579659,3.1546279546101927,8.576787243010016e-14
noisy_stage5_holdout,p10_noisy_stage5_holdout_r8_bm30_ap8_g0p125_s20260623,8.0,-30.0,8.0,0.125,20260623,2.7040204247039683,0.1802680283135979,True,28.55663312720975,109,True,11.428904257884138,0.5140769010420937,27.406354066707387,2.954758207482334,8.086930737334629e-14
noisy_stage5_holdout,p10_noisy_stage5_holdout_r8_bp30_am8_g0p125_s20260623,8.0,30.0,-8.0,0.125,20260623,1.387705983049469,0.09251373220329792,True,29.754704426247166,112,True,6.964779725961113,4.719991729681772,28.673645962558595,3.527990107549997,8.470412351590833e-14
noisy_stage5_holdout,p10_noisy_stage5_holdout_r8_bp30_ap8_g0p125_s20260623,8.0,30.0,8.0,0.125,20260623,3.6988340203132766,0.24658893468755178,True,30.216444819159467,122,True,11.51678076989242,2.3680226865657357,27.174918593314338,3.330740127799184,6.25464614235222e-14
noisy_stage5_holdout,p10_noisy_stage5_holdout_r8_bm30_am8_g0p25_s20260621,8.0,-30.0,-8.0,0.25,20260621,3.9514906471006253,0.26343270980670835,True,30.50339854293106,116,True,17.602714514410877,2.7928291736622533,37.7001599562996,9.267831270348626,4.3295851141090056e-14
noisy_stage5_holdout,p10_noisy_stage5_holdout_r8_bm30_ap8_g0p25_s20260621,8.0,-30.0,8.0,0.25,20260621,2.4982869895835202,0.1665524659722347,True,29.83377742419857,107,True,12.889902488211519,2.8119152629958672,41.224000214410836,10.20473174103565,1.6049386501586e-13
noisy_stage5_holdout,p10_noisy_stage5_holdout_r8_bp30_am8_g0p25_s20260621,8.0,30.0,-8.0,0.25,20260621,1.2644409117462134,0.0842960607830809,True,30.731257702794284,111,True,17.690254357603273,1.7057034983974089,38.27095842013813,8.943299056421528,9.670756323990048e-14
noisy_stage5_holdout,p10_noisy_stage5_holdout_r8_bp30_ap8_g0p25_s20260621,8.0,30.0,8.0,0.25,20260621,3.8388399090625382,0.25592266060416924,True,30.977168034293978,121,True,12.871193281568162,2.629854956466519,41.49949259680597,9.907965173260326,7.290911609553216e-14
noisy_stage5_holdout,p10_noisy_stage5_holdout_r8_bm30_am8_g0p25_s20260622,8.0,-30.0,-8.0,0.25,20260622,3.1836580925096083,0.2122438728339739,True,28.504780754947355,119,True,40.95644350229405,4.708729500143217,83.56916824397696,20.112214421837116,9.139394780253605e-14
noisy_stage5_holdout,p10_noisy_stage5_holdout_r8_bm30_ap8_g0p25_s20260622,8.0,-30.0,8.0,0.25,20260622,2.5234797184591202,0.168231981230608,True,27.95212219928905,110,True,37.635122278854624,6.680793343022191,88.16188082061798,21.337389314463078,9.21311203675397e-14
noisy_stage5_holdout,p10_noisy_stage5_holdout_r8_bp30_am8_g0p25_s20260622,8.0,30.0,-8.0,0.25,20260622,2.1213736512650807,0.14142491008433872,True,32.78727971971804,116,True,41.66542821471338,6.213727336158402,83.36472438833376,20.77186943459869,7.350984424391016e-14
noisy_stage5_holdout,p10_noisy_stage5_holdout_r8_bp30_ap8_g0p25_s20260622,8.0,30.0,8.0,0.25,20260622,4.740619663177181,0.31604131087847875,True,33.26596765398223,126,True,34.91783477640001,1.0676124141230239,88.56659760873308,22.117705316883395,6.325426871983402e-14
noisy_stage5_holdout,p10_noisy_stage5_holdout_r8_bm30_am8_g0p25_s20260623,8.0,-30.0,-8.0,0.25,20260623,3.4945862436188975,0.23297241624125983,True,29.371279292032664,117,True,7.931983216835583,2.273704145463128,28.615884938239716,6.311429956994041,7.361875398226482e-14
noisy_stage5_holdout,p10_noisy_stage5_holdout_r8_bm30_ap8_g0p25_s20260623,8.0,-30.0,8.0,0.25,20260623,2.5352768974722757,0.16901845983148506,True,28.60678212483467,108,True,11.481080087804633,2.5587304695918216,27.406353569568225,5.911617889447719,9.490218624936041e-14
noisy_stage5_holdout,p10_noisy_stage5_holdout_r8_bp30_am8_g0p25_s20260623,8.0,30.0,-8.0,0.25,20260623,1.403227222387684,0.09354848149251227,True,29.7833758418247,112,True,6.965698845102406,4.726306794831745,28.673642552087795,7.0550479558683294,8.171559173440312e-14
noisy_stage5_holdout,p10_noisy_stage5_holdout_r8_bp30_ap8_g0p25_s20260623,8.0,30.0,8.0,0.25,20260623,3.7414660040240744,0.2494310669349383,True,30.27031361876714,123,True,11.4737242586886,2.9582740086350556,27.17491439127612,6.660494228100446,6.9857436975517e-14
noisy_stage5_holdout,p10_noisy_stage5_holdout_r8_bm30_am8_g0p5_s20260621,8.0,-30.0,-8.0,0.5,20260621,4.182100533082101,0.27880670220547343,True,30.73623334870664,117,True,17.52937734073974,1.2109309628240676,37.69958794601092,18.519236516801133,1.4501059790511034e-13
noisy_stage5_holdout,p10_noisy_stage5_holdout_r8_bm30_ap8_g0p5_s20260621,8.0,-30.0,8.0,0.5,20260621,2.507954695752673,0.16719697971684486,True,30.062314127677407,107,True,12.889617216222975,2.8059861516885687,41.22334579651383,20.39474608919128,8.32261568155895e-14
