aspect_bucket,bearing_deg,capture_g_p95,case_group,case_id,clamp_fraction,entered_R_fuze,launch_class,launch_range_factors,local_forward_m,local_right_m,local_up_m,matrix,max_capture_g,max_postclamp_g,max_preclamp_g,nearest_approach_time_s,nearest_distance_m,offset_deg,profile,profile_id,range_km,rho_fuze,terminal_regime_sample_counts,trace_sample_count
beam,30.0,72.94115810484459,N30,guidance_exact_cv_4km_p30deg,0.13953488372093023,True,N,"{""base_denominator_m"": 4000.0, ""lead_blend"": 0.55, ""range_structure_multiplier_per_m"": 0.000375, ""terminal_reciprocal_raw"": 1.5, ""terminal_regime"": ""reciprocal_interior"", ""terminal_weight"": 1.5}",-4.374332990506165,5.459116556656195,0.04055090762574108,anchor,1679.7302326712309,35.0,3427.8378701988986,3.5375472793372467,6.995597691913129,30.0,"{""apn_mode"": 1, ""capture_base_range_mode"": 0, ""capture_lead_blend_mode"": 0, ""capture_mode"": 1, ""capture_terminal_weight_mode"": 0, ""kinematics_source"": 0, ""lead_mode"": 2, ""pn_mode"": 2}",P1,4.0,0.46637317946087525,"{""reciprocal_interior"": 23, ""upper_clamped"": 20}",43
beam,30.0,324.85419779138124,N30,guidance_exact_cv_4km_p30deg,0.20454545454545456,False,N,"{""base_denominator_m"": 4000.0, ""lead_blend"": 0.0, ""range_structure_multiplier_per_m"": 0.000375, ""terminal_reciprocal_raw"": 1.5, ""terminal_regime"": ""reciprocal_interior"", ""terminal_weight"": 1.5}",-22.070834406060747,24.69830262721573,0.18861044252474923,anchor,10708.650736684702,35.0,13358.51097560605,3.589190439670206,33.12345781986403,30.0,"{""apn_mode"": 1, ""capture_base_range_mode"": 0, ""capture_lead_blend_mode"": 2, ""capture_mode"": 1, ""capture_terminal_weight_mode"": 0, ""kinematics_source"": 0, ""lead_mode"": 2, ""pn_mode"": 2}",P2,4.0,2.2082305213242686,"{""reciprocal_interior"": 23, ""upper_clamped"": 21}",44
beam,30.0,72.94115810484459,N30,guidance_exact_cv_4km_p30deg,0.13953488372093023,True,N,"{""base_denominator_m"": 4000.0, ""lead_blend"": 0.55, ""range_structure_multiplier_per_m"": 0.000375, ""terminal_reciprocal_raw"": 1.5, ""terminal_regime"": ""reciprocal_interior"", ""terminal_weight"": 1.5}",-4.374332990506165,5.459116556656195,0.04055090762574108,anchor,1679.7302326712309,35.0,3427.8378701988986,3.5375472793372467,6.995597691913129,30.0,"{""apn_mode"": 1, ""capture_base_range_mode"": 0, ""capture_lead_blend_mode"": 1, ""capture_mode"": 1, ""capture_terminal_weight_mode"": 0, ""kinematics_source"": 0, ""lead_mode"": 2, ""pn_mode"": 2}",P3,4.0,0.46637317946087525,"{""reciprocal_interior"": 23, ""upper_clamped"": 20}",43
beam,30.0,75.14343279526526,N30,guidance_exact_cv_4km_p30deg,0.13953488372093023,True,N,"{""base_denominator_m"": 4000.0, ""lead_blend"": 0.55, ""range_structure_multiplier_per_m"": 0.00025, ""terminal_reciprocal_raw"": 1.5, ""terminal_regime"": ""unity"", ""terminal_weight"": 1.0}",-3.023130841829539,3.8159360893290772,0.02860448310139073,anchor,202.91792896095222,35.0,1013.2950482943254,3.5493885623725623,4.868419306214185,30.0,"{""apn_mode"": 1, ""capture_base_range_mode"": 0, ""capture_lead_blend_mode"": 0, ""capture_mode"": 1, ""capture_terminal_weight_mode"": 1, ""kinematics_source"": 0, ""lead_mode"": 2, ""pn_mode"": 2}",P4,4.0,0.32456128708094567,"{""unity"": 43}",43
beam,30.0,22.662596573164333,N30,guidance_exact_cv_4km_p30deg,0.09302325581395349,True,N,"{""base_denominator_m"": 6000.0, ""lead_blend"": 0.55, ""range_structure_multiplier_per_m"": 0.00025, ""terminal_reciprocal_raw"": 1.5, ""terminal_regime"": ""reciprocal_interior"", ""terminal_weight"": 1.5}",-0.09411812789406676,0.12016591085766325,0.0022152160058153277,anchor,25.150559093746914,35.0,66.93467304951643,3.536520040080232,0.15265312087376884,30.0,"{""apn_mode"": 1, ""capture_base_range_mode"": 1, ""capture_lead_blend_mode"": 0, ""capture_mode"": 1, ""capture_terminal_weight_mode"": 0, ""kinematics_source"": 0, ""lead_mode"": 2, ""pn_mode"": 2}",P5,4.0,0.010176874724917923,"{""reciprocal_interior"": 24, ""upper_clamped"": 19}",43
beam,30.0,10.878397415224054,N30,guidance_exact_cv_4km_p30deg,0.0,True,N,"{""base_denominator_m"": 6000.0, ""lead_blend"": 0.55, ""range_structure_multiplier_per_m"": 0.00016666666666666666, ""terminal_reciprocal_raw"": 1.5, ""terminal_regime"": ""unity"", ""terminal_weight"": 1.0}",0.0005841402078209467,-0.0007689746579581391,0.0013566766344443512,anchor,11.893431626184585,34.89477101307376,34.89477101307376,3.545360038038455,0.001665266734708527,30.0,"{""apn_mode"": 1, ""capture_base_range_mode"": 1, ""capture_lead_blend_mode"": 0, ""capture_mode"": 1, ""capture_terminal_weight_mode"": 1, ""kinematics_source"": 0, ""lead_mode"": 2, ""pn_mode"": 2}",P6,4.0,0.0001110177823139018,"{""unity"": 43}",43
beam,30.0,83.29654348174081,N30,guidance_exact_cv_4km_p30deg,0.16279069767441862,True,N,"{""base_denominator_m"": 4000.0, ""lead_blend"": 0.55, ""range_structure_multiplier_per_m"": 0.000375, ""terminal_reciprocal_raw"": 1.5, ""terminal_regime"": ""reciprocal_unclamped"", ""terminal_weight"": 1.5}",-5.662319094240423,7.043176289565653,0.05200381041223168,anchor,30735.852123130735,35.0,32454.057517048313,3.543975810034721,9.03719503868302,30.0,"{""apn_mode"": 1, ""capture_base_range_mode"": 0, ""capture_lead_blend_mode"": 0, ""capture_mode"": 1, ""capture_terminal_weight_mode"": 2, ""kinematics_source"": 0, ""lead_mode"": 2, ""pn_mode"": 2}",P7,4.0,0.6024796692455346,"{""reciprocal_unclamped"": 43}",43
beam,30.0,75.14343279526526,N30,guidance_exact_cv_4km_p30deg,0.13953488372093023,True,N,"{""base_denominator_m"": 4000.0, ""lead_blend"": 0.55, ""range_structure_multiplier_per_m"": 0.00025, ""terminal_reciprocal_raw"": 1.5, ""terminal_regime"": ""unity"", ""terminal_weight"": 1.0}",-3.023130841829539,3.8159360893290772,0.02860448310139073,anchor,202.91792896095222,35.0,1013.2950482943254,3.5493885623725623,4.868419306214185,30.0,"{""apn_mode"": 1, ""capture_base_range_mode"": 0, ""capture_lead_blend_mode"": 1, ""capture_mode"": 1, ""capture_terminal_weight_mode"": 1, ""kinematics_source"": 0, ""lead_mode"": 2, ""pn_mode"": 2}",P8,4.0,0.32456128708094567,"{""unity"": 43}",43
beam,-30.0,0.0,N30,guidance_exact_cv_6km_m30deg,0.0,True,N,"{""base_denominator_m"": 6000.0, ""lead_blend"": 0.55, ""range_structure_multiplier_per_m"": 0.00016666666666666666, ""terminal_reciprocal_raw"": 1.0, ""terminal_regime"": ""reciprocal_interior"", ""terminal_weight"": 1.0}",0.00014839373957043183,0.00017257452799534912,0.0013620450933683895,anchor,0.0,27.901307627220767,27.901307627220767,5.247645119191804,0.0013809306666519587,30.0,"{""apn_mode"": 1, ""capture_base_range_mode"": 0, ""capture_lead_blend_mode"": 0, ""capture_mode"": 0, ""capture_terminal_weight_mode"": 0, ""kinematics_source"": 0, ""lead_mode"": 2, ""pn_mode"": 2}",P0,6.0,9.206204444346391e-05,"{""reciprocal_interior"": 42, ""upper_clamped"": 22}",64
beam,-30.0,68.01460517312535,N30,guidance_exact_cv_6km_m30deg,0.06666666666666667,True,N,"{""base_denominator_m"": 6000.0, ""lead_blend"": 0.55, ""range_structure_multiplier_per_m"": 0.00016666666666666666, ""terminal_reciprocal_raw"": 1.0, ""terminal_regime"": ""reciprocal_interior"", ""terminal_weight"": 1.0}",-4.629814113171365,-5.492798180000814,0.0013350936902721945,anchor,7812.719718026239,35.0,7816.684443080034,4.904945808047293,7.183732480487777,30.0,"{""apn_mode"": 1, ""capture_base_range_mode"": 0, ""capture_lead_blend_mode"": 0, ""capture_mode"": 1, ""capture_terminal_weight_mode"": 0, ""kinematics_source"": 0, ""lead_mode"": 2, ""pn_mode"": 2}",P1,6.0,0.4789154986991851,"{""reciprocal_interior"": 40, ""upper_clamped"": 20}",60
