candidate_id,diagnostics_profile_attached,grid_tier,hit_run_count,max_achieved_lateral_g,max_capture_component_g,max_guidance_saturation_fraction,max_mirror_abs_difference_m,max_mirror_abs_difference_rho,max_postclamp_command_g,max_preclamp_command_g,max_seed_spread_m,max_seed_spread_rho,minimum_abs_rho_minus_one,mirror_entry_classification_consistent,nav_gain,nearest_distance_max_m,nearest_distance_mean_m,nearest_distance_min_m,offset_deg,range_km,refinement_reasons,resolved_runtime_contract_matches,rho_max,rho_mean,rho_median,rho_min,robust_state,run_count,seed_count,signed_bearing_count,stage4_launch_class,within_boundary_rho_band
nav_gain_3p5,False,main,6,7.9230034873610515,0.0,0.0,4.055734689898316e-06,2.703823126598922e-07,7.931909405868175,7.931909405868175,0.0,0.0,0.9999088235891522,True,3.5,0.001367646162716244,0.001365618295371295,0.0013635904280263457,5.0,5.0,[],True,9.11764108477496e-05,9.104121969141966e-05,9.104121969141966e-05,9.090602853508971e-05,robust_hit,6,3,2,N,False
nav_gain_3p5,False,main,6,13.4600205824064,0.0,0.0,7.297493606882224e-06,4.864995737921464e-07,13.474852839155037,13.474852839155037,0.0,0.0,0.9999081737544478,True,3.5,0.0013773936832821884,0.0013737449364787473,0.0013700961896753062,10.0,5.0,[],True,9.182624555214589e-05,9.158299576524982e-05,9.158299576524982e-05,9.133974597835374e-05,robust_hit,6,3,2,N,False
nav_gain_3p5,False,main,6,17.849580636439505,0.0,0.0,9.683148335649667e-06,6.455432223766454e-07,17.868965937652533,17.868965937652533,0.0,0.0,0.9999073564349769,True,3.5,0.001389653475347171,0.001384811901179346,0.0013799703270115213,15.0,5.0,[],True,9.264356502314473e-05,9.232079341195641e-05,9.23207934119564e-05,9.199802180076808e-05,robust_hit,6,3,2,N,False
nav_gain_3p5,False,main,6,21.95055811215452,0.0,0.0,1.1229000202136888e-05,7.486000134757944e-07,21.974628815904232,21.974628815904232,0.0,0.0,0.9999064355001994,True,3.5,0.001403467497008473,0.0013978529969074045,0.0013922384968063362,20.0,5.0,[],True,9.356449980056487e-05,9.319019979382697e-05,9.319019979382697e-05,9.281589978708907e-05,robust_hit,6,3,2,N,False
nav_gain_3p5,False,main,6,25.78973108451306,0.0,0.0,1.167887601245701e-05,7.785917341638097e-07,25.81844670840561,25.81844670840561,0.0,0.0,0.9999055492516772,True,3.5,0.001416761224842292,0.0014109217868360634,0.001405082348829835,25.0,5.0,[],True,9.445074832281947e-05,9.406145245573757e-05,9.406145245573757e-05,9.367215658865566e-05,robust_hit,6,3,2,N,False
nav_gain_3p5,False,main,6,29.38089786229407,0.0,0.0,1.061386225518937e-05,7.075908170126283e-07,29.41308944888396,29.41308944888396,0.0,0.0,0.9999052144698948,True,3.5,0.001421782951578943,0.0014164760204513481,0.0014111690893237536,30.0,5.0,[],True,9.478553010526286e-05,9.443173469675656e-05,9.443173469675655e-05,9.407793928825023e-05,robust_hit,6,3,2,N,False
nav_gain_3p5,False,main,6,32.71795213302555,0.0,0.0,7.91958671989652e-06,5.279724479931059e-07,32.75323648803505,32.75323648803505,0.0,0.0,0.9999059607328934,True,3.5,0.001410589006599318,0.0014066292132393695,0.0014026694198794214,35.0,5.0,[],True,9.40392671066212e-05,9.377528088262466e-05,9.377528088262466e-05,9.35112946586281e-05,robust_hit,6,3,2,N,False
nav_gain_3p5,False,main,6,34.99999204527789,0.0,0.10256410256410256,5.646542578634575e-06,3.764361719089726e-07,35.0,36.01234020364788,0.0,0.0,0.9999066481107886,True,3.5,0.0014002783381723573,0.0013974550668830403,0.0013946317955937228,40.0,5.0,[],True,9.335188921149049e-05,9.3163671125536e-05,9.3163671125536e-05,9.297545303958151e-05,robust_hit,6,3,2,N,False
nav_gain_3p5,False,main,6,34.999999999999694,0.0,0.23512747875354106,5.796578342607715e-06,3.8643855617384495e-07,35.0,41.1640310775744,0.0,0.0,0.9999044553953642,True,3.5,0.001433169069536421,0.0014302707803651171,0.0014273724911938134,45.0,5.0,[],True,9.55446046357614e-05,9.535138535767447e-05,9.535138535767448e-05,9.515816607958755e-05,robust_hit,6,3,2,N,False
nav_gain_3p5,False,main,6,34.99999999999999,0.0,0.29550827423167847,2.924920823447509e-06,1.9499472156316727e-07,35.0,48.28672406667125,0.0,0.0,0.999904881795924,True,3.5,0.001426773061141109,0.0014253106007293852,0.0014238481403176615,50.0,5.0,[],True,9.511820407607393e-05,9.502070671529236e-05,9.502070671529235e-05,9.492320935451076e-05,robust_hit,6,3,2,M,False
