aspect_bucket,bearing_deg,case_group,case_id,clamp_fraction,entered_R_fuze,launch_class,local_forward_m,local_right_m,local_up_m,max_abs_heading_velocity_error_deg,max_apn_g,max_capture_g,max_component_sum_error_mps2,max_los_rate_rad_s,max_pn_g,max_postclamp_g,max_preclamp_g,nearest_approach_time_s,nearest_distance_m,offset_deg,pn_source_counts,profile,range_km,rho_fuze,target_kinematics_source_counts,trace_sample_count,variant_id
beam,-30.0,N30,guidance_exact_cv_4km_m30deg,0.25,True,N,-5.659333311055426,-7.123997775505655,-0.0001856529114509836,47.15464886093623,0.0,422.77221888351727,2.2737367544323206e-13,0.3421665088744919,230.80424137457803,35.0,422.77221888351727,3.5803981706281984,9.098318408667232,30.0,"{""0"": 1, ""3"": 43}","{""apn_mode"": 0, ""capture_mode"": 1, ""kinematics_source"": 0, ""lead_mode"": 2, ""pn_mode"": 3}",4.0,0.6065545605778155,"{""0"": 1, ""1"": 43}",44,analytic_track_quadratic_no_apn
beam,-30.0,N30,guidance_exact_cv_4km_m30deg,0.16279069767441862,True,N,-6.283998993936429,-7.951757775098632,-0.0005091377366061266,46.45372688584586,0.0,301.9095567072442,2.2737367544323206e-13,0.5306400090653464,352.0826336770502,35.0,653.9921903842944,3.554939639407004,10.135042936705275,30.0,"{""3"": 43}","{""apn_mode"": 0, ""capture_mode"": 1, ""kinematics_source"": 0, ""lead_mode"": 1, ""pn_mode"": 3}",4.0,0.675669529113685,"{""1"": 43}",43,analytic_track_velocity_no_apn
beam,-30.0,N30,guidance_exact_cv_4km_m30deg,0.13953488372093023,True,N,-4.368147359616269,-5.5009522072731185,0.00015880639003974166,46.54277255174012,0.0,1680.6888412919525,1.6077746776921858e-13,11.580437373320983,6979.262574778732,35.0,8659.951416070684,3.5215849933815258,7.0243281933040675,30.0,"{""3"": 43}","{""apn_mode"": 0, ""capture_mode"": 1, ""kinematics_source"": 1, ""lead_mode"": 1, ""pn_mode"": 3}",4.0,0.46828854622027116,"{""2"": 43}",43,analytic_truth_velocity_no_apn
beam,-30.0,N30,guidance_exact_cv_4km_m30deg,0.13953488372093023,True,N,-4.368147359616269,-5.5009522072731185,0.00015880639003974166,46.54277255174012,0.0,1680.6888412919525,1.6077746776921858e-13,11.580437373320983,6979.262574778732,35.0,8659.951416070684,3.5215849933815258,7.0243281933040675,30.0,"{""3"": 43}","{""apn_mode"": 0, ""capture_mode"": 1, ""kinematics_source"": 1, ""lead_mode"": 2, ""pn_mode"": 3}",4.0,0.46828854622027116,"{""2"": 43}",43,analytic_truth_quadratic_no_apn
beam,-30.0,N30,guidance_exact_cv_4km_m30deg,0.13953488372093023,True,N,-4.368147359616269,-5.5009522072731185,0.00015880639003974166,46.54277255174012,0.0,1680.6888412919525,1.6077746776921858e-13,11.580437373320983,6979.262574778732,35.0,8659.951416070684,3.5215849933815258,7.0243281933040675,30.0,"{""3"": 43}","{""apn_mode"": 1, ""capture_mode"": 1, ""kinematics_source"": 1, ""lead_mode"": 1, ""pn_mode"": 3}",4.0,0.46828854622027116,"{""2"": 43}",43,analytic_truth_velocity_apn
beam,-30.0,N30,guidance_exact_cv_4km_m30deg,0.11627906976744186,True,N,-6.205148998457961,-7.75694431041883,-0.00013579740173525205,46.82982675868527,0.0,1790.706659838579,1.8189894035458565e-12,1.5086167352910795,691.8094826282711,35.0,2482.51614246685,3.5289286348744726,9.933481723265288,30.0,"{""1"": 43}","{""apn_mode"": 0, ""capture_mode"": 1, ""kinematics_source"": 1, ""lead_mode"": 1, ""pn_mode"": 0}",4.0,0.6622321148843525,"{""2"": 43}",43,legacy_truth_velocity_no_apn
beam,30.0,N30,guidance_exact_cv_4km_p30deg,0.25,True,N,-5.851977171065498,7.433886634865787,0.05427030777731803,47.0099420464858,6.124999999999999,2041.7732795949946,3.637978807091713e-12,5.698454047619771,2461.125479080765,35.0,4502.898758675759,3.5730865716803306,9.461038662695106,30.0,"{""1"": 44}","{""apn_mode"": 1, ""capture_mode"": 1, ""kinematics_source"": 0, ""lead_mode"": 2, ""pn_mode"": 0}",4.0,0.6307359108463404,"{""0"": 1, ""1"": 43}",44,legacy_full_track_quadratic
beam,30.0,N30,guidance_exact_cv_4km_p30deg,0.022727272727272728,True,N,-0.24785197040444693,0.3181397897015708,0.0036150288760257335,45.262602237707306,4.981065158537237,0.0,8.676916779265165e-14,0.08180658884145059,43.82713148647783,35.0,44.5998513291129,3.621036101367807,0.403307070925509,30.0,"{""1"": 44}","{""apn_mode"": 1, ""capture_mode"": 0, ""kinematics_source"": 0, ""lead_mode"": 2, ""pn_mode"": 0}",4.0,0.0268871380617006,"{""1"": 44}",44,legacy_no_capture
beam,30.0,N30,guidance_exact_cv_4km_p30deg,0.20454545454545456,False,N,-9.776604478195022,11.610856434460235,0.08677557701083952,49.04221998331815,6.124999999999999,1481.7654335419013,4.874343882801923e-13,0.0,0.0,35.0,1487.8904335419013,3.615505052531945,15.178982583344531,30.0,"{""0"": 44}","{""apn_mode"": 1, ""capture_mode"": 1, ""kinematics_source"": 0, ""lead_mode"": 2, ""pn_mode"": 1}",4.0,1.0119321722229688,"{""1"": 44}",44,legacy_no_pn
beam,30.0,N30,guidance_exact_cv_4km_p30deg,0.20930232558139536,True,N,-5.9879925846005175,7.571744505484145,0.05537133428823822,45.91754193231756,0.0,327.9010935837079,1.2862197421537486e-12,0.7200027465862822,343.58178758517727,35.0,671.4828811688852,3.553810309780438,9.653519360016896,30.0,"{""1"": 43}","{""apn_mode"": 0, ""capture_mode"": 1, ""kinematics_source"": 0, ""lead_mode"": 2, ""pn_mode"": 0}",4.0,0.6435679573344597,"{""1"": 43}",43,legacy_no_apn
beam,30.0,N30,guidance_exact_cv_4km_p30deg,0.25,False,N,-32.66623791811952,37.07804655294608,0.2804276962153307,51.94912588935622,6.124999999999999,3072.1328684536315,9.094947017729282e-13,2.8745758159021264,980.1002491373494,35.0,4052.233117590981,3.5898427110611335,49.416022458292026,30.0,"{""1"": 44}","{""apn_mode"": 1, ""capture_mode"": 1, ""kinematics_source"": 0, ""lead_mode"": 0, ""pn_mode"": 0}",4.0,3.2944014972194684,"{""0"": 1, ""1"": 43}",44,legacy_no_lead
beam,30.0,N30,guidance_exact_cv_4km_p30deg,0.09302325581395349,True,N,-6.769194277551052,8.431115753802132,0.061944307763280596,46.78887550963611,0.0,791.4900528819368,9.094947017729282e-13,1.374897233570262,632.0135039129689,35.0,1423.5035567949055,3.5336380924037587,10.812471554575595,30.0,"{""1"": 43}","{""apn_mode"": 0, ""capture_mode"": 1, ""kinematics_source"": 0, ""lead_mode"": 1, ""pn_mode"": 0}",4.0,0.7208314369717063,"{""1"": 43}",43,legacy_track_velocity_no_apn
beam,30.0,N30,guidance_exact_cv_4km_p30deg,0.022727272727272728,True,N,-0.24785197040444693,0.3181397897015708,0.0036150288760257335,45.262602237707306,4.981065158537237,0.0,8.676916779265165e-14,0.08180658884145059,43.82713148647783,35.0,44.5998513291129,3.621036101367807,0.403307070925509,30.0,"{""1"": 44}","{""apn_mode"": 1, ""capture_mode"": 0, ""kinematics_source"": 0, ""lead_mode"": 0, ""pn_mode"": 0}",4.0,0.0268871380617006,"{""1"": 44}",44,legacy_no_capture_no_lead
beam,30.0,N30,guidance_exact_cv_4km_p30deg,0.25,True,N,-5.113997656983956,6.54957540057417,0.04779395017696533,46.619717512569814,6.124999999999999,406.3761083818853,3.37563890304287e-13,3.0920503868476787,2033.4896435697344,35.0,2439.8657519516196,3.579047906713298,8.309764992171528,30.0,"{""2"": 44}","{""apn_mode"": 1, ""capture_mode"": 1, ""kinematics_source"": 0, ""lead_mode"": 2, ""pn_mode"": 2}",4.0,0.5539843328114352,"{""0"": 1, ""1"": 43}",44,history_full_track_quadratic
beam,30.0,N30,guidance_exact_cv_4km_p30deg,0.23255813953488372,True,N,-5.2172606258850935,6.651020890590049,0.04861799647710323,45.55530106674548,0.0,176.26468468083948,1.1368683772161603e-13,0.5797140900318264,399.9432956480252,35.0,576.2079803288647,3.5583543607919714,8.453298234124711,30.0,"{""2"": 43}","{""apn_mode"": 0, ""capture_mode"": 1, ""kinematics_source"": 0, ""lead_mode"": 2, ""pn_mode"": 2}",4.0,0.5635532156083141,"{""1"": 43}",43,history_track_quadratic_no_apn
beam,30.0,N30,guidance_exact_cv_4km_p30deg,0.13953488372093023,True,N,-5.849739844042569,7.347563736907054,0.053942482371356695,46.43870986076687,0.0,599.9293137669545,2.033691978340166e-12,1.1978105114447237,807.4540756508419,35.0,1407.3833894177963,3.5337697892901243,9.391967786480684,30.0,"{""2"": 43}","{""apn_mode"": 0, ""capture_mode"": 1, ""kinematics_source"": 0, ""lead_mode"": 1, ""pn_mode"": 2}",4.0,0.626131185765379,"{""1"": 43}",43,history_track_velocity_no_apn
beam,30.0,N30,guidance_exact_cv_4km_p30deg,0.25,True,N,-5.653052388269206,7.12885509658115,0.05227907155328475,47.15464886093623,0.0,422.77221888351727,2.2737367544323206e-13,0.3421665088744919,230.80424137457803,35.0,422.77221888351727,3.580398202555292,9.09836850176402,30.0,"{""0"": 1, ""3"": 43}","{""apn_mode"": 0, ""capture_mode"": 1, ""kinematics_source"": 0, ""lead_mode"": 2, ""pn_mode"": 3}",4.0,0.6065579001176012,"{""0"": 1, ""1"": 43}",44,analytic_track_quadratic_no_apn
beam,30.0,N30,guidance_exact_cv_4km_p30deg,0.16279069767441862,True,N,-6.276984807969252,7.957148372355201,0.058051500076956364,46.45372688584586,0.0,301.9095567072442,2.2737367544323206e-13,0.5306400090653464,352.0826336770502,35.0,653.9921903842944,3.554939671676953,10.135093412288434,30.0,"{""3"": 43}","{""apn_mode"": 0, ""capture_mode"": 1, ""kinematics_source"": 0, ""lead_mode"": 1, ""pn_mode"": 3}",4.0,0.6756728941525623,"{""1"": 43}",43,analytic_track_velocity_no_apn
beam,30.0,N30,guidance_exact_cv_4km_p30deg,0.13953488372093023,True,N,-4.363304907778487,5.50470850498499,0.04067065443498906,46.54277255174012,0.0,1680.6888412919525,1.6077746776921858e-13,11.580437373320983,6979.262574778732,35.0,8659.951416070684,3.521585025772092,7.0243789437380215,30.0,"{""3"": 43}","{""apn_mode"": 0, ""capture_mode"": 1, ""kinematics_source"": 1, ""lead_mode"": 1, ""pn_mode"": 3}",4.0,0.4682919295825348,"{""2"": 43}",43,analytic_truth_velocity_no_apn
beam,30.0,N30,guidance_exact_cv_4km_p30deg,0.13953488372093023,True,N,-4.363304907778487,5.50470850498499,0.04067065443498906,46.54277255174012,0.0,1680.6888412919525,1.6077746776921858e-13,11.580437373320983,6979.262574778732,35.0,8659.951416070684,3.521585025772092,7.0243789437380215,30.0,"{""3"": 43}","{""apn_mode"": 0, ""capture_mode"": 1, ""kinematics_source"": 1, ""lead_mode"": 2, ""pn_mode"": 3}",4.0,0.4682919295825348,"{""2"": 43}",43,analytic_truth_quadratic_no_apn
beam,30.0,N30,guidance_exact_cv_4km_p30deg,0.13953488372093023,True,N,-4.363304907778487,5.50470850498499,0.04067065443498906,46.54277255174012,0.0,1680.6888412919525,1.6077746776921858e-13,11.580437373320983,6979.262574778732,35.0,8659.951416070684,3.521585025772092,7.0243789437380215,30.0,"{""3"": 43}","{""apn_mode"": 1, ""capture_mode"": 1, ""kinematics_source"": 1, ""lead_mode"": 1, ""pn_mode"": 3}",4.0,0.4682919295825348,"{""2"": 43}",43,analytic_truth_velocity_apn
beam,30.0,N30,guidance_exact_cv_4km_p30deg,0.11627906976744186,True,N,-6.198307666093718,7.76226752258481,0.056990380389495,46.82982675868522,0.0,1790.7066598386934,1.2862197421537486e-12,1.5086167352911388,691.8094826282996,35.0,2482.516142466993,3.528928667543535,9.933532247855902,30.0,"{""1"": 43}","{""apn_mode"": 0, ""capture_mode"": 1, ""kinematics_source"": 1, ""lead_mode"": 1, ""pn_mode"": 0}",4.0,0.6622354831903935,"{""2"": 43}",43,legacy_truth_velocity_no_apn
beam,-30.0,N30,guidance_exact_cv_6km_m30deg,0.05084745762711865,True,N,-6.519867435167813,-7.9309232973239325,0.000602915482241599,48.09973861366863,5.621463872543709,487.59194007622534,1.205857176192847e-12,1.0130297224350355,424.0751781274914,35.0,915.4927952449883,4.878130522565657,10.266850348753596,30.0,"{""1"": 59}","{""apn_mode"": 1, ""capture_mode"": 1, ""kinematics_source"": 0, ""lead_mode"": 2, ""pn_mode"": 0}",6.0,0.6844566899169064,"{""1"": 59}",59,legacy_full_track_quadratic
beam,-30.0,N30,guidance_exact_cv_6km_m30deg,0.0,True,N,-0.0018016840349271215,-0.0022721884763880584,0.0013615508240807184,46.26755674312365,3.4918429982908905,0.0,3.835655860784681e-14,0.05908741674440787,22.959103889407743,26.11813965639429,26.11813965639429,5.115897489933674,0.003203549044342516,30.0,"{""1"": 62}","{""apn_mode"": 1, ""capture_mode"": 0, ""kinematics_source"": 0, ""lead_mode"": 2, ""pn_mode"": 0}",6.0,0.00021356993628950108,"{""1"": 62}",62,legacy_no_capture
beam,-30.0,N30,guidance_exact_cv_6km_m30deg,0.06451612903225806,False,N,-12.099913167332023,-12.488244586129124,0.00816948258659966,55.227636129398434,6.124999999999999,2702.005955404333,2.031829224633561e-12,0.0,0.0,35.0,2708.130955404333,5.101185081879418,17.388623241660177,30.0,"{""0"": 62}","{""apn_mode"": 1, ""capture_mode"": 1, ""kinematics_source"": 0, ""lead_mode"": 2, ""pn_mode"": 1}",6.0,1.1592415494440118,"{""1"": 62}",62,legacy_no_pn
beam,-30.0,N30,guidance_exact_cv_6km_m30deg,0.05084745762711865,True,N,-6.7776239625163175,-8.093754395003181,0.001128040685893038,48.461193535186766,0.0,317.3431635159211,6.431098710768743e-13,0.7634298072933308,318.25885832836747,35.0,635.6020218442885,4.892047030885708,10.556753670346911,30.0,"{""1"": 59}","{""apn_mode"": 0, ""capture_mode"": 1, ""kinematics_source"": 0, ""lead_mode"": 2, ""pn_mode"": 0}",6.0,0.7037835780231274,"{""1"": 59}",59,legacy_no_apn
beam,-30.0,N30,guidance_exact_cv_6km_m30deg,0.09836065573770492,False,N,-37.603792101812545,-38.825986720727485,0.0224590719019358,56.95322145431207,5.29049308475469,2559.6614151891085,3.279229782005122e-12,2.9916563358803887,757.8985440312913,35.0,3317.5599592204,5.012106536383356,54.05092903627427,30.0,"{""1"": 61}","{""apn_mode"": 1, ""capture_mode"": 1, ""kinematics_source"": 0, ""lead_mode"": 0, ""pn_mode"": 0}",6.0,3.603395269084951,"{""0"": 1, ""1"": 60}",61,legacy_no_lead
beam,-30.0,N30,guidance_exact_cv_6km_m30deg,0.05084745762711865,True,N,-7.259405715759994,-8.603646910822235,0.0013524357465994037,48.73405427808813,0.0,301.0584816298488,1.224444715065716e-12,0.7564366447070374,312.9516084815669,35.0,614.0100901114157,4.895594438671042,11.257073924479398,30.0,"{""1"": 59}","{""apn_mode"": 0, ""capture_mode"": 1, ""kinematics_source"": 0, ""lead_mode"": 1, ""pn_mode"": 0}",6.0,0.7504715949652933,"{""1"": 59}",59,legacy_track_velocity_no_apn
beam,-30.0,N30,guidance_exact_cv_6km_m30deg,0.0,True,N,-0.0018016840349271215,-0.0022721884763880584,0.0013615508240807184,46.26755674312365,3.4918429982908905,0.0,3.835655860784681e-14,0.05908741674440787,22.959103889407743,26.11813965639429,26.11813965639429,5.115897489933674,0.003203549044342516,30.0,"{""1"": 62}","{""apn_mode"": 1, ""capture_mode"": 0, ""kinematics_source"": 0, ""lead_mode"": 0, ""pn_mode"": 0}",6.0,0.00021356993628950108,"{""1"": 62}",62,legacy_no_capture_no_lead
beam,-30.0,N30,guidance_exact_cv_6km_m30deg,0.05084745762711865,True,N,-5.5780376599930905,-6.865380993248106,0.00041749419283459554,47.602733403337275,5.689447989344322,334.15742048231607,1.4550216834971827e-12,0.8735349145184008,550.6586492054878,35.0,888.3199130210701,4.878387350772889,8.845787725977479,30.0,"{""2"": 59}","{""apn_mode"": 1, ""capture_mode"": 1, ""kinematics_source"": 0, ""lead_mode"": 2, ""pn_mode"": 2}",6.0,0.5897191817318319,"{""1"": 59}",59,history_full_track_quadratic
beam,-30.0,N30,guidance_exact_cv_6km_m30deg,0.05084745762711865,True,N,-5.774002628007462,-6.9728435615685145,0.0008768938598233281,47.99644913409176,0.0,214.4466403158887,4.547473508864641e-13,0.6926250928616391,437.13318856249487,35.0,651.5798288783835,4.88976194136048,9.053157153793684,30.0,"{""2"": 59}","{""apn_mode"": 0, ""capture_mode"": 1, ""kinematics_source"": 0, ""lead_mode"": 2, ""pn_mode"": 2}",6.0,0.6035438102529123,"{""1"": 59}",59,history_track_quadratic_no_apn
beam,-30.0,N30,guidance_exact_cv_6km_m30deg,0.05084745762711865,True,N,-6.162520233598323,-7.386253118187718,0.0010496632964966364,48.27211318618711,0.0,203.24507151496854,2.2737367544323206e-13,0.6937478737195459,436.5955160531103,35.0,639.8405875680788,4.8925061581190645,9.619427834192342,30.0,"{""2"": 59}","{""apn_mode"": 0, ""capture_mode"": 1, ""kinematics_source"": 0, ""lead_mode"": 1, ""pn_mode"": 2}",6.0,0.6412951889461561,"{""1"": 59}",59,history_track_velocity_no_apn
beam,-30.0,N30,guidance_exact_cv_6km_m30deg,0.06666666666666667,True,N,-6.156859504488499,-7.395882225104325,0.0009895746677557658,49.439274928935106,0.0,177.94673299081657,2.2737367544323206e-13,0.3767741546449914,235.689470274794,35.0,316.0897033273919,4.916203286352005,9.623200809755545,30.0,"{""0"": 1, ""3"": 59}","{""apn_mode"": 0, ""capture_mode"": 1, ""kinematics_source"": 0, ""lead_mode"": 2, ""pn_mode"": 3}",6.0,0.6415467206503697,"{""0"": 1, ""1"": 59}",60,analytic_track_quadratic_no_apn
beam,-30.0,N30,guidance_exact_cv_6km_m30deg,0.06666666666666667,True,N,-6.582492381460268,-7.796617583533705,0.0013710635265997296,49.7067016310881,0.0,137.74087499648252,2.2737367544323206e-13,0.38926124438736764,243.01329507942947,35.0,322.33778055445094,4.918010812805097,10.203747036048387,30.0,"{""0"": 1, ""3"": 59}","{""apn_mode"": 0, ""capture_mode"": 1, ""kinematics_source"": 0, ""lead_mode"": 1, ""pn_mode"": 3}",6.0,0.6802498024032259,"{""0"": 1, ""1"": 59}",60,analytic_track_velocity_no_apn
beam,-30.0,N30,guidance_exact_cv_6km_m30deg,0.05084745762711865,True,N,-4.5663117001480735,-5.488040624053907,0.0010754049754263207,48.56085736739116,0.0,771.7832144011782,3.637978807091713e-12,5.097748531646939,2906.925020269335,35.0,3678.7082346705133,4.868297612922099,7.139313243629965,30.0,"{""3"": 59}","{""apn_mode"": 0, ""capture_mode"": 1, ""kinematics_source"": 1, ""lead_mode"": 1, ""pn_mode"": 3}",6.0,0.47595421624199763,"{""2"": 59}",59,analytic_truth_velocity_no_apn
beam,-30.0,N30,guidance_exact_cv_6km_m30deg,0.05084745762711865,True,N,-4.5663117001480735,-5.488040624053907,0.0010754049754263207,48.56085736739116,0.0,771.7832144011782,3.637978807091713e-12,5.097748531646939,2906.925020269335,35.0,3678.7082346705133,4.868297612922099,7.139313243629965,30.0,"{""3"": 59}","{""apn_mode"": 0, ""capture_mode"": 1, ""kinematics_source"": 1, ""lead_mode"": 2, ""pn_mode"": 3}",6.0,0.47595421624199763,"{""2"": 59}",59,analytic_truth_quadratic_no_apn
beam,-30.0,N30,guidance_exact_cv_6km_m30deg,0.05084745762711865,True,N,-4.5663117001480735,-5.488040624053907,0.0010754049754263207,48.56085736739116,0.0,771.7832144011782,3.637978807091713e-12,5.097748531646939,2906.925020269335,35.0,3678.7082346705133,4.868297612922099,7.139313243629965,30.0,"{""3"": 59}","{""apn_mode"": 1, ""capture_mode"": 1, ""kinematics_source"": 1, ""lead_mode"": 1, ""pn_mode"": 3}",6.0,0.47595421624199763,"{""2"": 59}",59,analytic_truth_velocity_apn
beam,-30.0,N30,guidance_exact_cv_6km_m30deg,0.05084745762711865,True,N,-6.727165103082573,-7.957705851095453,0.0014089160969733847,48.83944171558234,0.0,558.1796311933572,1.2862197421537486e-12,0.7370278824632935,303.24699786663626,35.0,861.4266290599934,4.893673467446235,10.420164812599639,30.0,"{""1"": 59}","{""apn_mode"": 0, ""capture_mode"": 1, ""kinematics_source"": 1, ""lead_mode"": 1, ""pn_mode"": 0}",6.0,0.6946776541733093,"{""2"": 59}",59,legacy_truth_velocity_no_apn
beam,30.0,N30,guidance_exact_cv_6km_p30deg,0.05084745762711865,True,N,-6.512862462787104,7.9365030661399505,0.0590108626343873,48.099738613668606,5.621463872543709,487.5919400762935,2.733512482915237e-13,1.01302972243511,424.0751781275226,35.0,915.4927952450879,4.878130547747063,10.266885635865135,30.0,"{""1"": 59}","{""apn_mode"": 1, ""capture_mode"": 1, ""kinematics_source"": 0, ""lead_mode"": 2, ""pn_mode"": 0}",6.0,0.684459042391009,"{""1"": 59}",59,legacy_full_track_quadratic
beam,30.0,N30,guidance_exact_cv_6km_p30deg,0.0,True,N,-0.0018210802613068153,0.00229059329327257,0.001378439841174052,46.267556743123706,3.4918429982908905,0.0,4.7796874181478123e-14,0.05908741674440787,22.959103889407746,26.118139656394288,26.118139656394288,5.115897510357031,0.0032346943207508002,30.0,"{""1"": 62}","{""apn_mode"": 1, ""capture_mode"": 0, ""kinematics_source"": 0, ""lead_mode"": 2, ""pn_mode"": 0}",6.0,0.00021564628805005335,"{""1"": 62}",62,legacy_no_capture
beam,30.0,N30,guidance_exact_cv_6km_p30deg,0.06451612903225806,False,N,-12.088868766034274,12.498581483589406,0.1001458629018183,55.2276361293984,6.124999999999998,2702.005955403985,1.6335221416048675e-12,0.0,0.0,35.0,2708.130955403985,5.101185111507059,17.388654816810334,30.0,"{""0"": 62}","{""apn_mode"": 1, ""capture_mode"": 1, ""kinematics_source"": 0, ""lead_mode"": 2, ""pn_mode"": 1}",6.0,1.1592436544540223,"{""1"": 62}",62,legacy_no_pn
beam,30.0,N30,guidance_exact_cv_6km_p30deg,0.05084745762711865,True,N,-6.770474640400549,8.099553609500074,0.060735555503596765,48.461193535186766,0.0,317.34316351587114,1.6077746776921858e-13,0.7634298072933456,318.25885832837406,35.0,635.6020218442452,4.892047056443172,10.556788542789816,30.0,"{""1"": 59}","{""apn_mode"": 0, ""capture_mode"": 1, ""kinematics_source"": 0, ""lead_mode"": 2, ""pn_mode"": 0}",6.0,0.7037859028526544,"{""1"": 59}",59,legacy_no_apn
beam,30.0,N30,guidance_exact_cv_6km_p30deg,0.09836065573770492,False,N,-37.569408825799684,38.85808468267141,0.30841353046012515,56.95322145431204,5.290493084754691,2559.6614151892118,9.094947017729282e-13,2.99165633588047,757.8985440313098,35.0,3317.5599592205217,5.012106568925893,54.05096061710222,30.0,"{""1"": 61}","{""apn_mode"": 1, ""capture_mode"": 1, ""kinematics_source"": 0, ""lead_mode"": 0, ""pn_mode"": 0}",6.0,3.6033973744734813,"{""0"": 1, ""1"": 60}",61,legacy_no_lead
beam,30.0,N30,guidance_exact_cv_6km_p30deg,0.05084745762711865,True,N,-7.251804573466851,8.609856996967014,0.06471528228007825,48.73405427808813,0.0,301.05848162984756,8.198074455012805e-13,0.7564366447070374,312.9516084815669,35.0,614.0100901114145,4.895594464376526,11.257108649548204,30.0,"{""1"": 59}","{""apn_mode"": 0, ""capture_mode"": 1, ""kinematics_source"": 0, ""lead_mode"": 1, ""pn_mode"": 0}",6.0,0.7504739099698803,"{""1"": 59}",59,legacy_track_velocity_no_apn
beam,30.0,N30,guidance_exact_cv_6km_p30deg,0.0,True,N,-0.0018210802613068153,0.00229059329327257,0.001378439841174052,46.267556743123706,3.4918429982908905,0.0,4.7796874181478123e-14,0.05908741674440787,22.959103889407746,26.118139656394288,26.118139656394288,5.115897510357031,0.0032346943207508002,30.0,"{""1"": 62}","{""apn_mode"": 1, ""capture_mode"": 0, ""kinematics_source"": 0, ""lead_mode"": 0, ""pn_mode"": 0}",6.0,0.00021564628805005335,"{""1"": 62}",62,legacy_no_capture_no_lead
beam,30.0,N30,guidance_exact_cv_6km_p30deg,0.05084745762711865,True,N,-5.571976803886308,6.870157451657264,0.05097798143133241,47.602733403337275,5.689447989344322,334.15742048231607,1.4550216834971827e-12,0.8735349145184008,550.6586492054878,35.0,888.3199130210701,4.878387375492128,8.845823176403846,30.0,"{""2"": 59}","{""apn_mode"": 1, ""capture_mode"": 1, ""kinematics_source"": 0, ""lead_mode"": 2, ""pn_mode"": 2}",6.0,0.5897215450935896,"{""1"": 59}",59,history_full_track_quadratic
beam,30.0,N30,guidance_exact_cv_6km_p30deg,0.05084745762711865,True,N,-5.767846513906182,6.977786749437547,0.052229132674121145,47.99644913409176,0.0,214.4466403158887,4.547473508864641e-13,0.6926250928616391,437.13318856249487,35.0,651.5798288783835,4.889761966513098,9.053192211087696,30.0,"{""2"": 59}","{""apn_mode"": 0, ""capture_mode"": 1, ""kinematics_source"": 0, ""lead_mode"": 2, ""pn_mode"": 2}",6.0,0.6035461474058464,"{""1"": 59}",59,history_track_quadratic_no_apn
beam,30.0,N30,guidance_exact_cv_6km_p30deg,0.05084745762711865,True,N,-6.155997802613258,7.391527609754607,0.055446635206166384,48.27211318618711,0.0,203.24507151496854,2.2737367544323206e-13,0.6937478737195459,436.5955160531103,35.0,639.8405875680788,4.89250618343705,9.61946275427585,30.0,"{""2"": 59}","{""apn_mode"": 0, ""capture_mode"": 1, ""kinematics_source"": 0, ""lead_mode"": 1, ""pn_mode"": 2}",6.0,0.6412975169517233,"{""1"": 59}",59,history_track_velocity_no_apn
beam,30.0,N30,guidance_exact_cv_6km_p30deg,0.06666666666666667,True,N,-6.150328369724777,7.4011517347308144,0.0554574171997645,49.439274928935106,0.0,177.94673299081657,2.2737367544323206e-13,0.3767741546449914,235.689470274794,35.0,316.0897033273919,4.916203311241422,9.623235504812255,30.0,"{""0"": 1, ""3"": 59}","{""apn_mode"": 0, ""capture_mode"": 1, ""kinematics_source"": 0, ""lead_mode"": 2, ""pn_mode"": 3}",6.0,0.6415490336541504,"{""0"": 1, ""1"": 59}",60,analytic_track_quadratic_no_apn
beam,30.0,N30,guidance_exact_cv_6km_p30deg,0.06666666666666667,True,N,-6.575606169551425,7.8022499514823735,0.058790448684532835,49.70670163108827,0.0,137.74087499598838,1.1368683772161603e-13,0.38926124438737475,243.01329507943333,35.0,322.3377805544569,4.918010838211244,10.203781510758825,30.0,"{""0"": 1, ""3"": 59}","{""apn_mode"": 0, ""capture_mode"": 1, ""kinematics_source"": 0, ""lead_mode"": 1, ""pn_mode"": 3}",6.0,0.680252100717255,"{""0"": 1, ""1"": 59}",60,analytic_track_velocity_no_apn
beam,30.0,N30,guidance_exact_cv_6km_p30deg,0.05084745762711865,True,N,-4.561471393900575,5.4919535304564,0.04149275997126245,48.56085736739116,0.0,771.7832144011782,3.637978807091713e-12,5.097748531646939,2906.925020269335,35.0,3678.7082346705133,4.868297638493314,7.139348465174964,30.0,"{""3"": 59}","{""apn_mode"": 0, ""capture_mode"": 1, ""kinematics_source"": 1, ""lead_mode"": 1, ""pn_mode"": 3}",6.0,0.4759565643449976,"{""2"": 59}",59,analytic_truth_velocity_no_apn
beam,30.0,N30,guidance_exact_cv_6km_p30deg,0.05084745762711865,True,N,-4.561471393900575,5.4919535304564,0.04149275997126245,48.56085736739116,0.0,771.7832144011782,3.637978807091713e-12,5.097748531646939,2906.925020269335,35.0,3678.7082346705133,4.868297638493314,7.139348465174964,30.0,"{""3"": 59}","{""apn_mode"": 0, ""capture_mode"": 1, ""kinematics_source"": 1, ""lead_mode"": 2, ""pn_mode"": 3}",6.0,0.4759565643449976,"{""2"": 59}",59,analytic_truth_quadratic_no_apn
