case_id,range_km,bearing_deg,target_accel_x_mps2,apn_gain,seed,maneuver_onset_time_s,nearest_distance_m,entered_R_fuze,nearest_approach_time_s,estimator_first_valid_time_s,estimator_convergence_time_s,time_to_go_at_estimator_valid_s,time_to_go_at_estimator_convergence_s,apn_first_nonzero_time_s,time_to_go_at_first_apn_s,trace_sample_count,trace_dt_s,max_pn_acceleration_mps2,rms_pn_acceleration_mps2,pn_impulse_mps,max_apn_acceleration_mps2,rms_apn_acceleration_mps2,apn_impulse_mps,apn_to_pn_impulse_ratio,max_component_sum_error_mps2,resolved_runtime_mismatch,nearest_distance_delta_vs_apn0_m
p10_null_r8_bp60_ap8_g0p125_s20260623,8.0,60.0,8.0,0.125,20260623,0.0,0.0014145202949789526,True,16.68746457627803,3.0166666666666666,3.1166666666666667,13.670797909611363,13.570797909611361,3.0166666666666666,13.670797909611363,1001,0.016666666666666607,388.3053337178473,147.61071840695652,1521.072631400156,0.2349706890441804,0.08722618704484741,1.0353066001774038,0.0006806424484966232,3.956228234393646e-14,{},2.7583788192760703e-05
p10_null_r8_bp60_ap8_g0p25_s20260621,8.0,60.0,8.0,0.25,20260621,0.0,0.0014273126242652328,True,16.691313737789823,3.0166666666666666,3.1166666666666667,13.674647071123157,13.574647071123156,3.0166666666666666,13.674647071123157,1001,0.016666666666666607,388.3053337178473,147.58112715282567,1519.819028403785,0.46994350721176864,0.1746402734891736,2.077231777269575,0.00136676258057594,3.9668116802366786e-14,{},4.037611747904099e-05
p10_null_r8_bp60_ap8_g0p25_s20260622,8.0,60.0,8.0,0.25,20260622,0.0,0.0014273126242652328,True,16.691313737789823,3.0166666666666666,3.1166666666666667,13.674647071123157,13.574647071123156,3.0166666666666666,13.674647071123157,1001,0.016666666666666607,388.3053337178473,147.58112715282567,1519.819028403785,0.46994350721176864,0.1746402734891736,2.077231777269575,0.00136676258057594,3.9668116802366786e-14,{},4.037611747904099e-05
p10_null_r8_bp60_ap8_g0p25_s20260623,8.0,60.0,8.0,0.25,20260623,0.0,0.0014273126242652328,True,16.691313737789823,3.0166666666666666,3.1166666666666667,13.674647071123157,13.574647071123156,3.0166666666666666,13.674647071123157,1001,0.016666666666666607,388.3053337178473,147.58112715282567,1519.819028403785,0.46994350721176864,0.1746402734891736,2.077231777269575,0.00136676258057594,3.9668116802366786e-14,{},4.037611747904099e-05
p10_null_r8_bp60_ap8_g0p5_s20260621,8.0,60.0,8.0,0.5,20260621,0.0,0.001392414238975993,True,16.699035864950304,3.0166666666666666,3.1166666666666667,13.682369198283638,13.582369198283637,3.0166666666666666,13.682369198283638,1001,0.016666666666666607,388.3053337178473,147.52195988426803,1517.286704483506,0.9398955311179475,0.350042341462783,4.181094811982731,0.002755639260284695,2.9865824795637685e-14,{},5.477732189801236e-06
p10_null_r8_bp60_ap8_g0p5_s20260622,8.0,60.0,8.0,0.5,20260622,0.0,0.001392414238975993,True,16.699035864950304,3.0166666666666666,3.1166666666666667,13.682369198283638,13.582369198283637,3.0166666666666666,13.682369198283638,1001,0.016666666666666607,388.3053337178473,147.52195988426803,1517.286704483506,0.9398955311179475,0.350042341462783,4.181094811982731,0.002755639260284695,2.9865824795637685e-14,{},5.477732189801236e-06
p10_null_r8_bp60_ap8_g0p5_s20260623,8.0,60.0,8.0,0.5,20260623,0.0,0.001392414238975993,True,16.699035864950304,3.0166666666666666,3.1166666666666667,13.682369198283638,13.582369198283637,3.0166666666666666,13.682369198283638,1001,0.016666666666666607,388.3053337178473,147.52195988426803,1517.286704483506,0.9398955311179475,0.350042341462783,4.181094811982731,0.002755639260284695,2.9865824795637685e-14,{},5.477732189801236e-06
p10_null_r8p5_bm60_am8_g0_s20260621,8.5,-60.0,-8.0,0.0,20260621,0.0,0.0014255128655639164,True,18.399538259817458,3.0166666666666666,3.1166666666666667,15.382871593150792,15.28287159315079,,,1103,0.016666666666666607,372.8940374945698,136.08358740448668,1517.2114397790806,0.0,0.0,0.0,0.0,0.0,{},0.0
p10_null_r8p5_bm60_am8_g0_s20260622,8.5,-60.0,-8.0,0.0,20260622,0.0,0.0014255128655639164,True,18.399538259817458,3.0166666666666666,3.1166666666666667,15.382871593150792,15.28287159315079,,,1103,0.016666666666666607,372.8940374945698,136.08358740448668,1517.2114397790806,0.0,0.0,0.0,0.0,0.0,{},0.0
p10_null_r8p5_bm60_am8_g0_s20260623,8.5,-60.0,-8.0,0.0,20260623,0.0,0.0014255128655639164,True,18.399538259817458,3.0166666666666666,3.1166666666666667,15.382871593150792,15.28287159315079,,,1103,0.016666666666666607,372.8940374945698,136.08358740448668,1517.2114397790806,0.0,0.0,0.0,0.0,0.0,{},0.0
p10_null_r8p5_bm60_am8_g0p125_s20260621,8.5,-60.0,-8.0,0.125,20260621,0.0,0.0014645091149375355,True,18.40458841740147,3.0166666666666666,3.1166666666666667,15.387921750734805,15.287921750734803,3.0166666666666666,15.387921750734805,1104,0.016666666666666607,372.8940374945698,135.99043060483413,1515.993488435392,0.24513054822292632,0.09107945424975396,1.1836489942168225,0.0007807744579684365,3.712835297714256e-14,{},3.89962493736191e-05
p10_null_r8p5_bm60_am8_g0p125_s20260622,8.5,-60.0,-8.0,0.125,20260622,0.0,0.0014645091149375355,True,18.40458841740147,3.0166666666666666,3.1166666666666667,15.387921750734805,15.287921750734803,3.0166666666666666,15.387921750734805,1104,0.016666666666666607,372.8940374945698,135.99043060483413,1515.993488435392,0.24513054822292632,0.09107945424975396,1.1836489942168225,0.0007807744579684365,3.712835297714256e-14,{},3.89962493736191e-05
p10_null_r8p5_bm60_am8_g0p125_s20260623,8.5,-60.0,-8.0,0.125,20260623,0.0,0.0014645091149375355,True,18.40458841740147,3.0166666666666666,3.1166666666666667,15.387921750734805,15.287921750734803,3.0166666666666666,15.387921750734805,1104,0.016666666666666607,372.8940374945698,135.99043060483413,1515.993488435392,0.24513054822292632,0.09107945424975396,1.1836489942168225,0.0007807744579684365,3.712835297714256e-14,{},3.89962493736191e-05
p10_null_r8p5_bm60_am8_g0p25_s20260621,8.5,-60.0,-8.0,0.25,20260621,0.0,0.0014760884336440748,True,18.409650185763315,3.0166666666666666,3.1166666666666667,15.39298351909665,15.292983519096648,3.0166666666666666,15.39298351909665,1104,0.016666666666666607,372.8940374945698,135.95847629287252,1514.5718645599231,0.4902639440527498,0.18237336592618308,2.3758985928551946,0.0015686932052877795,3.564498924740214e-14,{},5.0575568080158404e-05
p10_null_r8p5_bm60_am8_g0p25_s20260622,8.5,-60.0,-8.0,0.25,20260622,0.0,0.0014760884336440748,True,18.409650185763315,3.0166666666666666,3.1166666666666667,15.39298351909665,15.292983519096648,3.0166666666666666,15.39298351909665,1104,0.016666666666666607,372.8940374945698,135.95847629287252,1514.5718645599231,0.4902639440527498,0.18237336592618308,2.3758985928551946,0.0015686932052877795,3.564498924740214e-14,{},5.0575568080158404e-05
p10_null_r8p5_bm60_am8_g0p25_s20260623,8.5,-60.0,-8.0,0.25,20260623,0.0,0.0014760884336440748,True,18.409650185763315,3.0166666666666666,3.1166666666666667,15.39298351909665,15.292983519096648,3.0166666666666666,15.39298351909665,1104,0.016666666666666607,372.8940374945698,135.95847629287252,1514.5718645599231,0.4902639440527498,0.18237336592618308,2.3758985928551946,0.0015686932052877795,3.564498924740214e-14,{},5.0575568080158404e-05
p10_null_r8p5_bm60_am8_g0p5_s20260621,8.5,-60.0,-8.0,0.5,20260621,0.0,0.001454527961312571,True,18.419811628269688,3.0166666666666666,3.1166666666666667,15.403144961603022,15.30314496160302,3.0166666666666666,15.403144961603022,1105,0.016666666666666607,372.8940374945698,135.83352379416405,1511.8901026319093,0.9805392788764449,0.3654523828472556,4.78678495783867,0.0031660931899122825,2.90301561451006e-14,{},2.901509574865452e-05
p10_null_r8p5_bm60_am8_g0p5_s20260622,8.5,-60.0,-8.0,0.5,20260622,0.0,0.001454527961312571,True,18.419811628269688,3.0166666666666666,3.1166666666666667,15.403144961603022,15.30314496160302,3.0166666666666666,15.403144961603022,1105,0.016666666666666607,372.8940374945698,135.83352379416405,1511.8901026319093,0.9805392788764449,0.3654523828472556,4.78678495783867,0.0031660931899122825,2.90301561451006e-14,{},2.901509574865452e-05
p10_null_r8p5_bm60_am8_g0p5_s20260623,8.5,-60.0,-8.0,0.5,20260623,0.0,0.001454527961312571,True,18.419811628269688,3.0166666666666666,3.1166666666666667,15.403144961603022,15.30314496160302,3.0166666666666666,15.403144961603022,1105,0.016666666666666607,372.8940374945698,135.83352379416405,1511.8901026319093,0.9805392788764449,0.3654523828472556,4.78678495783867,0.0031660931899122825,2.90301561451006e-14,{},2.901509574865452e-05
p10_null_r8p5_bp60_ap8_g0_s20260621,8.5,60.0,8.0,0.0,20260621,0.0,0.0013906564028572596,True,18.39953902073846,3.0166666666666666,3.1166666666666667,15.382872354071793,15.282872354071792,,,1103,0.016666666666666607,372.8940374945698,136.08358740448668,1517.2114397790806,0.0,0.0,0.0,0.0,0.0,{},0.0
p10_null_r8p5_bp60_ap8_g0_s20260622,8.5,60.0,8.0,0.0,20260622,0.0,0.0013906564028572596,True,18.39953902073846,3.0166666666666666,3.1166666666666667,15.382872354071793,15.282872354071792,,,1103,0.016666666666666607,372.8940374945698,136.08358740448668,1517.2114397790806,0.0,0.0,0.0,0.0,0.0,{},0.0
p10_null_r8p5_bp60_ap8_g0_s20260623,8.5,60.0,8.0,0.0,20260623,0.0,0.0013906564028572596,True,18.39953902073846,3.0166666666666666,3.1166666666666667,15.382872354071793,15.282872354071792,,,1103,0.016666666666666607,372.8940374945698,136.08358740448668,1517.2114397790806,0.0,0.0,0.0,0.0,0.0,{},0.0
p10_null_r8p5_bp60_ap8_g0p125_s20260621,8.5,60.0,8.0,0.125,20260621,0.0,0.0014190379084362283,True,18.404589179560812,3.0166666666666666,3.1166666666666667,15.387922512894146,15.287922512894145,3.0166666666666666,15.387922512894146,1104,0.016666666666666607,372.8940374945698,135.99043060483413,1515.993488435392,0.24513054822292632,0.09107945424975396,1.1836489942168225,0.0007807744579684365,3.712835297714256e-14,{},2.838150557896873e-05
p10_null_r8p5_bp60_ap8_g0p125_s20260622,8.5,60.0,8.0,0.125,20260622,0.0,0.0014190379084362283,True,18.404589179560812,3.0166666666666666,3.1166666666666667,15.387922512894146,15.287922512894145,3.0166666666666666,15.387922512894146,1104,0.016666666666666607,372.8940374945698,135.99043060483413,1515.993488435392,0.24513054822292632,0.09107945424975396,1.1836489942168225,0.0007807744579684365,3.712835297714256e-14,{},2.838150557896873e-05
p10_null_r8p5_bp60_ap8_g0p125_s20260623,8.5,60.0,8.0,0.125,20260623,0.0,0.0014190379084362283,True,18.404589179560812,3.0166666666666666,3.1166666666666667,15.387922512894146,15.287922512894145,3.0166666666666666,15.387922512894146,1104,0.016666666666666607,372.8940374945698,135.99043060483413,1515.993488435392,0.24513054822292632,0.09107945424975396,1.1836489942168225,0.0007807744579684365,3.712835297714256e-14,{},2.838150557896873e-05
p10_null_r8p5_bp60_ap8_g0p25_s20260621,8.5,60.0,8.0,0.25,20260621,0.0,0.0014279328912182392,True,18.40965094764532,3.0166666666666666,3.1166666666666667,15.392984280978656,15.292984280978654,3.0166666666666666,15.392984280978656,1104,0.016666666666666607,372.8940374945698,135.95847629287252,1514.5718645599231,0.4902639440527498,0.18237336592618308,2.3758985928551946,0.0015686932052877795,3.564498924740214e-14,{},3.7276488360979626e-05
p10_null_r8p5_bp60_ap8_g0p25_s20260622,8.5,60.0,8.0,0.25,20260622,0.0,0.0014279328912182392,True,18.40965094764532,3.0166666666666666,3.1166666666666667,15.392984280978656,15.292984280978654,3.0166666666666666,15.392984280978656,1104,0.016666666666666607,372.8940374945698,135.95847629287252,1514.5718645599231,0.4902639440527498,0.18237336592618308,2.3758985928551946,0.0015686932052877795,3.564498924740214e-14,{},3.7276488360979626e-05
p10_null_r8p5_bp60_ap8_g0p25_s20260623,8.5,60.0,8.0,0.25,20260623,0.0,0.0014279328912182392,True,18.40965094764532,3.0166666666666666,3.1166666666666667,15.392984280978656,15.292984280978654,3.0166666666666666,15.392984280978656,1104,0.016666666666666607,372.8940374945698,135.95847629287252,1514.5718645599231,0.4902639440527498,0.18237336592618308,2.3758985928551946,0.0015686932052877795,3.564498924740214e-14,{},3.7276488360979626e-05
p10_null_r8p5_bp60_ap8_g0p5_s20260621,8.5,60.0,8.0,0.5,20260621,0.0,0.0014114053514205115,True,18.419812391083298,3.0166666666666666,3.1166666666666667,15.403145724416632,15.30314572441663,3.0166666666666666,15.403145724416632,1105,0.016666666666666607,372.8940374945698,135.83352379416405,1511.8901026319093,0.9805392788764449,0.3654523828472556,4.78678495783867,0.0031660931899122825,2.90301561451006e-14,{},2.0748948563251938e-05
p10_null_r8p5_bp60_ap8_g0p5_s20260622,8.5,60.0,8.0,0.5,20260622,0.0,0.0014114053514205115,True,18.419812391083298,3.0166666666666666,3.1166666666666667,15.403145724416632,15.30314572441663,3.0166666666666666,15.403145724416632,1105,0.016666666666666607,372.8940374945698,135.83352379416405,1511.8901026319093,0.9805392788764449,0.3654523828472556,4.78678495783867,0.0031660931899122825,2.90301561451006e-14,{},2.0748948563251938e-05
p10_null_r8p5_bp60_ap8_g0p5_s20260623,8.5,60.0,8.0,0.5,20260623,0.0,0.0014114053514205115,True,18.419812391083298,3.0166666666666666,3.1166666666666667,15.403145724416632,15.30314572441663,3.0166666666666666,15.403145724416632,1105,0.016666666666666607,372.8940374945698,135.83352379416405,1511.8901026319093,0.9805392788764449,0.3654523828472556,4.78678495783867,0.0031660931899122825,2.90301561451006e-14,{},2.0748948563251938e-05
p10_null_r9_bm60_am8_g0_s20260621,9.0,-60.0,-8.0,0.0,20260621,0.0,2.513348861522038,True,20.39189043576497,3.0166666666666666,3.1166666666666667,17.375223769098305,17.275223769098304,,,1223,0.016666666666666607,359.8888509120257,125.64135504235412,1511.4991625302284,0.0,0.0,0.0,0.0,0.0,{},0.0
p10_null_r9_bm60_am8_g0_s20260622,9.0,-60.0,-8.0,0.0,20260622,0.0,2.513348861522038,True,20.39189043576497,3.0166666666666666,3.1166666666666667,17.375223769098305,17.275223769098304,,,1223,0.016666666666666607,359.8888509120257,125.64135504235412,1511.4991625302284,0.0,0.0,0.0,0.0,0.0,{},0.0
p10_null_r9_bm60_am8_g0_s20260623,9.0,-60.0,-8.0,0.0,20260623,0.0,2.513348861522038,True,20.39189043576497,3.0166666666666666,3.1166666666666667,17.375223769098305,17.275223769098304,,,1223,0.016666666666666607,359.8888509120257,125.64135504235412,1511.4991625302284,0.0,0.0,0.0,0.0,0.0,{},0.0
p10_null_r9_bm60_am8_g0p125_s20260621,9.0,-60.0,-8.0,0.125,20260621,0.0,2.146403544339802,True,20.400170723541443,3.0166666666666666,3.1166666666666667,17.383504056874777,17.283504056874776,3.0166666666666666,17.383504056874777,1224,0.016666666666666607,359.8888509120257,125.55790358474096,1510.6458768757109,0.2534839221028424,0.0931511683086631,1.3132215824579898,0.0008693113340195717,7.792361912534314e-14,{},-0.3669453171822359
p10_null_r9_bm60_am8_g0p125_s20260622,9.0,-60.0,-8.0,0.125,20260622,0.0,2.146403544339802,True,20.400170723541443,3.0166666666666666,3.1166666666666667,17.383504056874777,17.283504056874776,3.0166666666666666,17.383504056874777,1224,0.016666666666666607,359.8888509120257,125.55790358474096,1510.6458768757109,0.2534839221028424,0.0931511683086631,1.3132215824579898,0.0008693113340195717,7.792361912534314e-14,{},-0.3669453171822359
p10_null_r9_bm60_am8_g0p125_s20260623,9.0,-60.0,-8.0,0.125,20260623,0.0,2.146403544339802,True,20.400170723541443,3.0166666666666666,3.1166666666666667,17.383504056874777,17.283504056874776,3.0166666666666666,17.383504056874777,1224,0.016666666666666607,359.8888509120257,125.55790358474096,1510.6458768757109,0.2534839221028424,0.0931511683086631,1.3132215824579898,0.0008693113340195717,7.792361912534314e-14,{},-0.3669453171822359
p10_null_r9_bm60_am8_g0p25_s20260621,9.0,-60.0,-8.0,0.25,20260621,0.0,1.8081328378578507,True,20.40836379590872,3.0166666666666666,3.1166666666666667,17.391697129242054,17.291697129242053,3.0166666666666666,17.391697129242054,1224,0.016666666666666607,359.8888509120257,125.52579861930542,1509.7820319695875,0.5069711112527274,0.18653337001772702,2.63642071050879,0.0017462260476563262,4.5004996144445165e-14,{},-0.7052160236641871
p10_null_r9_bm60_am8_g0p25_s20260622,9.0,-60.0,-8.0,0.25,20260622,0.0,1.8081328378578507,True,20.40836379590872,3.0166666666666666,3.1166666666666667,17.391697129242054,17.291697129242053,3.0166666666666666,17.391697129242054,1224,0.016666666666666607,359.8888509120257,125.52579861930542,1509.7820319695875,0.5069711112527274,0.18653337001772702,2.63642071050879,0.0017462260476563262,4.5004996144445165e-14,{},-0.7052160236641871
p10_null_r9_bm60_am8_g0p25_s20260623,9.0,-60.0,-8.0,0.25,20260623,0.0,1.8081328378578507,True,20.40836379590872,3.0166666666666666,3.1166666666666667,17.391697129242054,17.291697129242053,3.0166666666666666,17.391697129242054,1224,0.016666666666666607,359.8888509120257,125.52579861930542,1509.7820319695875,0.5069711112527274,0.18653337001772702,2.63642071050879,0.0017462260476563262,4.5004996144445165e-14,{},-0.7052160236641871
p10_null_r9_bm60_am8_g0p5_s20260621,9.0,-60.0,-8.0,0.5,20260621,0.0,1.2168272171056547,True,20.424447286171205,3.0166666666666666,3.1166666666666667,17.40778061950454,17.307780619504538,3.0166666666666666,17.40778061950454,1225,0.016666666666666607,359.8888509120257,125.41040730556642,1508.0223718462448,1.0139552912014322,0.3738530046814987,5.313476089899472,0.003523472986275581,3.753161440488423e-14,{},-1.2965216444163832
p10_null_r9_bm60_am8_g0p5_s20260622,9.0,-60.0,-8.0,0.5,20260622,0.0,1.2168272171056547,True,20.424447286171205,3.0166666666666666,3.1166666666666667,17.40778061950454,17.307780619504538,3.0166666666666666,17.40778061950454,1225,0.016666666666666607,359.8888509120257,125.41040730556642,1508.0223718462448,1.0139552912014322,0.3738530046814987,5.313476089899472,0.003523472986275581,3.753161440488423e-14,{},-1.2965216444163832
p10_null_r9_bm60_am8_g0p5_s20260623,9.0,-60.0,-8.0,0.5,20260623,0.0,1.2168272171056547,True,20.424447286171205,3.0166666666666666,3.1166666666666667,17.40778061950454,17.307780619504538,3.0166666666666666,17.40778061950454,1225,0.016666666666666607,359.8888509120257,125.41040730556642,1508.0223718462448,1.0139552912014322,0.3738530046814987,5.313476089899472,0.003523472986275581,3.753161440488423e-14,{},-1.2965216444163832
p10_null_r9_bp60_ap8_g0_s20260621,9.0,60.0,8.0,0.0,20260621,0.0,2.513501331130817,True,20.391891432109762,3.0166666666666666,3.1166666666666667,17.375224765443097,17.275224765443095,,,1223,0.016666666666666607,359.8888509120257,125.64135504235412,1511.4991625302284,0.0,0.0,0.0,0.0,0.0,{},0.0
p10_null_r9_bp60_ap8_g0_s20260622,9.0,60.0,8.0,0.0,20260622,0.0,2.513501331130817,True,20.391891432109762,3.0166666666666666,3.1166666666666667,17.375224765443097,17.275224765443095,,,1223,0.016666666666666607,359.8888509120257,125.64135504235412,1511.4991625302284,0.0,0.0,0.0,0.0,0.0,{},0.0
p10_null_r9_bp60_ap8_g0_s20260623,9.0,60.0,8.0,0.0,20260623,0.0,2.513501331130817,True,20.391891432109762,3.0166666666666666,3.1166666666666667,17.375224765443097,17.275224765443095,,,1223,0.016666666666666607,359.8888509120257,125.64135504235412,1511.4991625302284,0.0,0.0,0.0,0.0,0.0,{},0.0
p10_null_r9_bp60_ap8_g0p125_s20260621,9.0,60.0,8.0,0.125,20260621,0.0,2.146555715428802,True,20.400171725283048,3.0166666666666666,3.1166666666666667,17.383505058616382,17.28350505861638,3.0166666666666666,17.383505058616382,1224,0.016666666666666607,359.8888509120257,125.55790358474096,1510.6458768757109,0.2534839221028424,0.0931511683086631,1.3132215824579898,0.0008693113340195717,7.792361912534314e-14,{},-0.366945615702015
p10_null_r9_bp60_ap8_g0p125_s20260622,9.0,60.0,8.0,0.125,20260622,0.0,2.146555715428802,True,20.400171725283048,3.0166666666666666,3.1166666666666667,17.383505058616382,17.28350505861638,3.0166666666666666,17.383505058616382,1224,0.016666666666666607,359.8888509120257,125.55790358474096,1510.6458768757109,0.2534839221028424,0.0931511683086631,1.3132215824579898,0.0008693113340195717,7.792361912534314e-14,{},-0.366945615702015
p10_null_r9_bp60_ap8_g0p125_s20260623,9.0,60.0,8.0,0.125,20260623,0.0,2.146555715428802,True,20.400171725283048,3.0166666666666666,3.1166666666666667,17.383505058616382,17.28350505861638,3.0166666666666666,17.383505058616382,1224,0.016666666666666607,359.8888509120257,125.55790358474096,1510.6458768757109,0.2534839221028424,0.0931511683086631,1.3132215824579898,0.0008693113340195717,7.792361912534314e-14,{},-0.366945615702015
p10_null_r9_bp60_ap8_g0p25_s20260621,9.0,60.0,8.0,0.25,20260621,0.0,1.8082846322630353,True,20.408364802141744,3.0166666666666666,3.1166666666666667,17.391698135475078,17.291698135475077,3.0166666666666666,17.391698135475078,1224,0.016666666666666607,359.8888509120257,125.52579861930542,1509.7820319695875,0.5069711112527274,0.18653337001772702,2.63642071050879,0.0017462260476563262,4.5004996144445165e-14,{},-0.7052166988677819
p10_null_r9_bp60_ap8_g0p25_s20260622,9.0,60.0,8.0,0.25,20260622,0.0,1.8082846322630353,True,20.408364802141744,3.0166666666666666,3.1166666666666667,17.391698135475078,17.291698135475077,3.0166666666666666,17.391698135475078,1224,0.016666666666666607,359.8888509120257,125.52579861930542,1509.7820319695875,0.5069711112527274,0.18653337001772702,2.63642071050879,0.0017462260476563262,4.5004996144445165e-14,{},-0.7052166988677819
p10_null_r9_bp60_ap8_g0p25_s20260623,9.0,60.0,8.0,0.25,20260623,0.0,1.8082846322630353,True,20.408364802141744,3.0166666666666666,3.1166666666666667,17.391698135475078,17.291698135475077,3.0166666666666666,17.391698135475078,1224,0.016666666666666607,359.8888509120257,125.52579861930542,1509.7820319695875,0.5069711112527274,0.18653337001772702,2.63642071050879,0.0017462260476563262,4.5004996144445165e-14,{},-0.7052166988677819
p10_null_r9_bp60_ap8_g0p5_s20260621,9.0,60.0,8.0,0.5,20260621,0.0,1.2169783238137164,True,20.424448302373953,3.0166666666666666,3.1166666666666667,17.407781635707288,17.307781635707286,3.0166666666666666,17.407781635707288,1225,0.016666666666666607,359.8888509120257,125.41040730556642,1508.0223718462448,1.0139552912014322,0.3738530046814987,5.313476089899472,0.003523472986275581,3.753161440488423e-14,{},-1.2965230073171008
p10_null_r9_bp60_ap8_g0p5_s20260622,9.0,60.0,8.0,0.5,20260622,0.0,1.2169783238137164,True,20.424448302373953,3.0166666666666666,3.1166666666666667,17.407781635707288,17.307781635707286,3.0166666666666666,17.407781635707288,1225,0.016666666666666607,359.8888509120257,125.41040730556642,1508.0223718462448,1.0139552912014322,0.3738530046814987,5.313476089899472,0.003523472986275581,3.753161440488423e-14,{},-1.2965230073171008
p10_null_r9_bp60_ap8_g0p5_s20260623,9.0,60.0,8.0,0.5,20260623,0.0,1.2169783238137164,True,20.424448302373953,3.0166666666666666,3.1166666666666667,17.407781635707288,17.307781635707286,3.0166666666666666,17.407781635707288,1225,0.016666666666666607,359.8888509120257,125.41040730556642,1508.0223718462448,1.0139552912014322,0.3738530046814987,5.313476089899472,0.003523472986275581,3.753161440488423e-14,{},-1.2965230073171008
