aspect_bucket,bearing_deg,case_id,closest_sample_filtered_range_m,closest_sample_heading_velocity_error_deg,closest_sample_speed_mps,closure_mps,command_saturation_fraction,entered_R_fuze,launch_class,local_forward_m,local_right_m,local_up_m,max_abs_bearing_rate_deg_s,max_abs_heading_velocity_error_deg,max_achieved_g,max_apn_g,max_commanded_g,max_lead_blend,max_lead_time_s,max_track_accel_g,mechanisms,nearest_approach_time_s,nearest_distance_m,offset_deg,range_km,rho_fuze,sample_count,terminal_max_abs_bearing_rate_deg_s,terminal_mean_achieved_g,terminal_mean_commanded_g,terminal_mean_track_accel_g,terminal_sample_count,tuning_overrides,variant_id
tail,-30.0,guidance_ablation_cv_8km_m30deg,126.7190182175623,-66.00501758535911,689.1440686278428,845.8422306449643,0.045351473922902494,False,N,-15.913992504011011,-13.263829710542936,0.02195710041184258,159.91039751521686,66.46034204832961,34.99412329396158,5.817991660411482,35.0,0.55,2.5,21.143145313529732,"[""capture"", ""lead"", ""apn""]",7.339244938023595,20.716776248303166,30.0,8.0,1.3811184165535444,441,159.91039751521686,26.31893579721702,27.25283712549257,3.506346231056777,46,"{""apn_target_accel_gain"": 0.5, ""nav_gain"": 1e-09}",capture_lead_apn
beam,-30.0,guidance_ablation_cv_8km_m30deg,164.59160854339925,-51.40619556876545,906.5283961127199,1145.4144447473816,0.04450261780104712,True,N,-7.224355020692579,-8.246565527572555,0.0025158811773758425,142.43001380958717,52.1403516336459,34.98450769371738,6.124999999999999,35.0,0.55,2.5,21.521456794574423,"[""capture"", ""pn"", ""lead"", ""apn""]",6.338873070408751,10.963446301013404,30.0,8.0,0.7308964200675603,382,142.43001380958717,22.45077284553766,23.77361814847065,3.4340396360661742,47,"{""apn_target_accel_gain"": 0.5, ""nav_gain"": 4.0}",full
beam,-30.0,guidance_ablation_cv_8km_m30deg,19.203235154323572,-51.40030944062638,905.9962884636002,980.0944139816627,0.044854881266490766,True,N,-5.4785701737553385,-6.302279405864924,0.002058366198163385,757.6224061309216,51.76571534687189,34.98304660573249,2.417048708303738,35.0,0.55,2.5,28.84726480739329,"[""capture"", ""pn"", ""lead"", ""apn"", ""unfiltered_track""]",6.299348427838088,8.350656327212723,30.0,8.0,0.5567104218141815,379,757.6224061309216,22.274193326509803,23.600647118236246,0.0002839618016841149,47,"{""apn_target_accel_gain"": 0.5, ""bearing_filter_tau_s"": 0.0, ""elevation_filter_tau_s"": 0.0, ""nav_gain"": 4.0, ""range_filter_tau_s"": 0.0}",full_no_track_filter
beam,-30.0,guidance_ablation_cv_8km_m30deg,156.57500926144482,-51.48268901548829,899.1752491161286,1129.442573209642,0.039473684210526314,True,N,-6.837247933016521,-7.864683726249521,0.002233083443050108,194.85382197082978,51.85101944080654,35.0,6.124999999999998,35.0,0.55,2.5,21.623133256599488,"[""capture"", ""pn"", ""lead"", ""apn"", ""near_instant_scalar_autopilot""]",6.315415347207992,10.421190642058345,30.0,8.0,0.6947460428038897,380,194.85382197082978,22.36217702117263,22.39553668671642,3.4340136952863203,47,"{""apn_target_accel_gain"": 0.5, ""autopilot_tau_s"": 0.001, ""max_accel_response_g_per_s"": 1000000.0, ""nav_gain"": 4.0}",full_fast_scalar_autopilot
beam,-30.0,guidance_ablation_cv_8km_m30deg,164.18251277130574,-51.44639320709111,908.8604269931091,1144.0622130965235,0.04699738903394256,True,N,-7.471809831464421,-8.512708669486992,0.0026155276834328887,149.62311368144253,52.17683817883902,34.90816577277882,6.124999999999999,35.0,0.55,2.5,21.46646670800022,"[""capture"", ""pn"", ""lead"", ""apn"", ""second_order_autopilot""]",6.354992434051581,11.326701103592105,30.0,8.0,0.7551134069061404,383,149.62311368144253,22.27950005717313,24.35375394461255,3.4117499230842374,47,"{""apn_target_accel_gain"": 0.5, ""autopilot_damping"": 1.0, ""autopilot_order"": 2, ""nav_gain"": 4.0}",full_autopilot_order2
beam,-30.0,guidance_ablation_cv_8km_m30deg,155.15798230017865,-51.597902381753194,909.6134516254912,1118.3781435951696,0.049479166666666664,True,N,-7.937916757577578,-9.067960681429364,0.0026045519189261002,245.14979707344781,51.95985679269274,34.79322332291413,6.124999999999998,35.0,0.55,2.5,21.400106160649624,"[""capture"", ""pn"", ""lead"", ""apn"", ""third_order_autopilot""]",6.379778396793057,12.051491200422529,30.0,8.0,0.8034327466948352,384,245.14979707344781,21.616037225863014,24.783759425026318,3.357799304153238,47,"{""apn_target_accel_gain"": 0.5, ""autopilot_damping"": 1.0, ""autopilot_order"": 3, ""nav_gain"": 4.0}",full_autopilot_order3
tail,30.0,guidance_ablation_cv_8km_p30deg,110.56031005738046,85.52985807262623,539.1862427552609,677.072514852744,0.08893709327548807,False,N,-102.83519205621347,55.92310365316922,0.6560698877303842,66.82533869003149,85.52985807262623,34.99999871992924,0.0,35.0,0.0,0.0,0.0,"[""capture""]",7.679454936269348,117.0593895214692,30.0,8.0,7.80395930143128,461,66.82533869003149,34.51819367123535,34.80332324399854,0.0,46,"{""apn_target_accel_gain"": 0.0, ""nav_gain"": 1e-09}",capture_only
tail,30.0,guidance_ablation_cv_8km_p30deg,150.65948842955675,61.15389943805912,730.9843630291679,864.3174691264596,0.07948717948717948,False,N,-44.083354163479655,41.149329596366016,0.3452807595258706,161.14136031629513,61.606087833522615,34.99992999544377,0.0,35.0,0.0,0.0,0.0,"[""capture"", ""pn""]",6.4906502552111585,60.305295450201065,30.0,8.0,4.020353030013404,390,161.14136031629513,31.872352211451865,32.60959625456116,0.0,46,"{""apn_target_accel_gain"": 0.0, ""nav_gain"": 4.0}",capture_pn
tail,30.0,guidance_ablation_cv_8km_p30deg,115.10419107787591,68.43540207074464,662.1608360099109,820.3549718575056,0.04656319290465632,False,N,-16.781883518575043,13.457308080445738,0.12415628114518289,139.76114014390845,68.43540207074464,34.99689689491222,1.0336444718148998e-08,35.0,0.55,2.5,21.132360985988132,"[""capture"", ""lead""]",7.513916103475777,21.511535742136335,30.0,8.0,1.434102382809089,451,139.76114014390845,26.36199679541285,27.533977614384582,3.312301405648924,46,"{""apn_target_accel_gain"": 1e-09, ""nav_gain"": 1e-09}",capture_lead
beam,30.0,guidance_ablation_cv_8km_p30deg,148.69064885064626,52.305271473782575,896.4195087317602,1145.8916227468364,0.044386422976501305,True,N,-7.474552191529748,8.417714511054148,0.06498095690493969,126.54895702256557,52.67455984436119,34.98490391357975,1.1570080711784863e-08,35.0,0.55,2.5,21.458257639865167,"[""capture"", ""pn"", ""lead""]",6.358835609100864,11.257489532674338,30.0,8.0,0.7504993021782892,383,126.54895702256557,22.52388261919847,23.845987047027542,3.3908010692255646,47,"{""apn_target_accel_gain"": 1e-09, ""nav_gain"": 4.0}",capture_pn_lead
tail,30.0,guidance_ablation_cv_8km_p30deg,126.7190182175623,66.00501758535911,689.1440686278428,845.8422306449643,0.045351473922902494,False,N,-15.902259292119378,13.2774175536115,0.11965529668043703,159.91039751521686,66.46034204832961,34.99412329396158,5.817991660411482,35.0,0.55,2.5,21.143145313529732,"[""capture"", ""lead"", ""apn""]",7.339244979348876,20.716804407938177,30.0,8.0,1.381120293862545,441,159.91039751521686,26.31893579721702,27.25283712549257,3.506346231056777,46,"{""apn_target_accel_gain"": 0.5, ""nav_gain"": 1e-09}",capture_lead_apn
beam,30.0,guidance_ablation_cv_8km_p30deg,164.59160854339925,51.40619556876545,906.5283961127199,1145.4144447473816,0.04450261780104712,True,N,-7.217069435801865,8.25274428492755,0.06324979314712949,142.43001380958717,52.1403516336459,34.98450769371738,6.124999999999999,35.0,0.55,2.5,21.521456794574423,"[""capture"", ""pn"", ""lead"", ""apn""]",6.338873097465014,10.963479375176643,30.0,8.0,0.7308986250117762,382,142.43001380958717,22.450772845537664,23.773618148470657,3.4340396360661742,47,"{""apn_target_accel_gain"": 0.5, ""nav_gain"": 4.0}",full
beam,30.0,guidance_ablation_cv_8km_p30deg,19.203235154322318,51.40030944062629,905.9962884636058,980.0944139816811,0.044854881266490766,True,N,-5.473007432695843,6.306968791164116,0.048472994856652914,757.6224061308998,51.76571534687179,34.98304660573246,2.417048708303738,35.0,0.55,2.5,28.84726480739329,"[""capture"", ""pn"", ""lead"", ""apn"", ""unfiltered_track""]",6.2993484545303975,8.350689511788564,30.0,8.0,0.5567126341192377,379,757.6224061308998,22.274193326509728,23.600647118236253,0.00028396180169059987,47,"{""apn_target_accel_gain"": 0.5, ""bearing_filter_tau_s"": 0.0, ""elevation_filter_tau_s"": 0.0, ""nav_gain"": 4.0, ""range_filter_tau_s"": 0.0}",full_no_track_filter
beam,30.0,guidance_ablation_cv_8km_p30deg,156.57500926144482,51.48268901548829,899.1752491161286,1129.442573209642,0.039473684210526314,True,N,-6.83030073441064,7.870532342508803,0.06015437283998023,194.85382197082978,51.85101944080654,35.0,6.124999999999998,35.0,0.55,2.5,21.623133256599488,"[""capture"", ""pn"", ""lead"", ""apn"", ""near_instant_scalar_autopilot""]",6.315415374074169,10.421223825709239,30.0,8.0,0.6947482550472827,380,194.85382197082978,22.362177021172613,22.395536686716405,3.4340136952863203,47,"{""apn_target_accel_gain"": 0.5, ""autopilot_tau_s"": 0.001, ""max_accel_response_g_per_s"": 1000000.0, ""nav_gain"": 4.0}",full_fast_scalar_autopilot
beam,30.0,guidance_ablation_cv_8km_p30deg,164.18251277130108,51.44639320709119,908.8604269931033,1144.0622130965126,0.04699738903394256,True,N,-7.4642884146566,8.519098522521046,0.0653095579328423,149.6231136814758,52.17683817883909,34.90816577277886,6.124999999999998,35.0,0.55,2.5,21.46646670800022,"[""capture"", ""pn"", ""lead"", ""apn"", ""second_order_autopilot""]",6.354992461082107,11.326734150316693,30.0,8.0,0.7551156100211128,383,149.6231136814758,22.279500057173482,24.35375394461305,3.4117499230844968,47,"{""apn_target_accel_gain"": 0.5, ""autopilot_damping"": 1.0, ""autopilot_order"": 2, ""nav_gain"": 4.0}",full_autopilot_order2
beam,30.0,guidance_ablation_cv_8km_p30deg,155.1579823001904,51.59790238175397,909.6134516254624,1118.3781435952178,0.049479166666666664,True,N,-7.929903326579589,9.074748270405681,0.06938780191863668,245.14979707317795,51.959856792693515,34.79322332291429,6.124999999999999,35.0,0.55,2.5,21.400106160649624,"[""capture"", ""pn"", ""lead"", ""apn"", ""third_order_autopilot""]",6.379778423517584,12.051524285632125,30.0,8.0,0.803434952375475,384,245.14979707317795,21.616037225864535,24.783759425027274,3.357799304152731,47,"{""apn_target_accel_gain"": 0.5, ""autopilot_damping"": 1.0, ""autopilot_order"": 3, ""nav_gain"": 4.0}",full_autopilot_order3
tail,-45.0,guidance_ablation_cv_4km_m45deg,112.83258754019042,-89.09579588499076,643.4800590242709,846.4219085555907,0.35019455252918286,False,M,-120.18411982309367,-47.802089619056964,0.3496881241824616,51.93027668522537,89.60895122377975,34.999999942150815,0.0,35.0,0.0,0.0,0.0,"[""capture""]",4.273728348490877,129.34212272645087,45.0,4.0,8.622808181763391,257,51.93027668522537,34.97258022198128,35.0,0.0,46,"{""apn_target_accel_gain"": 0.0, ""nav_gain"": 1e-09}",capture_only
tail,-45.0,guidance_ablation_cv_4km_m45deg,127.52796470296322,-82.43219783712625,709.2844542429076,905.8961627298889,0.44308943089430897,False,M,-90.88604446655226,-43.82278058810173,0.23650036208229405,64.51270455047651,82.8981032602639,34.999999998817465,0.0,35.0,0.0,0.0,0.0,"[""capture"", ""pn""]",4.084477758497527,100.89977755015246,45.0,4.0,6.726651836676831,246,64.51270455047651,34.74996151550694,34.937356238029714,0.0,46,"{""apn_target_accel_gain"": 0.0, ""nav_gain"": 4.0}",capture_pn
tail,-45.0,guidance_ablation_cv_4km_m45deg,129.98472234372707,-78.52372839055064,796.6449883119104,949.1701135020436,0.436,False,M,-25.23378527873867,-13.189524786823943,0.06288186243435007,115.28346756414138,78.52372839055064,34.99999999999937,1.3942397284881048e-08,35.0,0.55,2.5,23.085154895264765,"[""capture"", ""lead""]",4.162817135973321,28.4729948850547,45.0,4.0,1.8981996590036467,250,115.28346756414138,27.977744570015506,28.81797776418296,9.204265948871972,46,"{""apn_target_accel_gain"": 1e-09, ""nav_gain"": 1e-09}",capture_lead
tail,-45.0,guidance_ablation_cv_4km_m45deg,150.4946211685613,-74.18086938261726,865.6806699544635,1048.676113432655,0.4669421487603306,False,M,-19.435856214755557,-11.237331567835334,0.04477317903628333,100.60203928463787,74.56329029402049,34.9999999999996,1.5106211732366783e-08,35.0,0.55,2.5,23.62482803002778,"[""capture"", ""pn"", ""lead""]",4.023034770823416,22.45065995029295,45.0,4.0,1.4967106633528633,242,100.60203928463787,28.573966303724177,29.476025404377715,11.040956358040491,46,"{""apn_target_accel_gain"": 1e-09, ""nav_gain"": 4.0}",capture_pn_lead
tail,-45.0,guidance_ablation_cv_4km_m45deg,136.45399603766614,-77.90505852296918,804.0220190822588,964.1801257222012,0.448,False,M,-25.25834748507155,-13.304091964829693,0.0625670861508773,103.2163401298098,78.31651440513359,34.99999999999957,6.124999999999999,35.0,0.55,2.5,23.198372558222598,"[""capture"", ""lead"", ""apn""]",4.152445255790985,28.54797532795529,45.0,4.0,1.9031983551970193,250,103.2163401298098,27.950535869112827,28.884323161999088,9.04705993590551,46,"{""apn_target_accel_gain"": 0.5, ""nav_gain"": 1e-09}",capture_lead_apn
tail,-45.0,guidance_ablation_cv_4km_m45deg,148.9722941129226,-74.35638012833732,860.5734111299355,1041.4057983761277,0.4773662551440329,False,M,-19.440382030931286,-11.20463281328273,0.04491359095153234,102.48848889067781,74.74104867856076,34.999999999999716,6.124999999999999,35.0,0.55,2.5,23.62482803002778,"[""capture"", ""pn"", ""lead"", ""apn""]",4.039013166229996,22.438232265927198,45.0,4.0,1.4958821510618132,243,102.48848889067781,28.411055547859462,29.37102221835654,10.713958324625402,46,"{""apn_target_accel_gain"": 0.5, ""nav_gain"": 4.0}",full
tail,-45.0,guidance_ablation_cv_4km_m45deg,19.39303083257957,-74.50227776687777,874.3442554714883,924.3143597734584,0.4957983193277311,False,M,-16.586871321300283,-9.51137923817623,0.03869898057881562,337.5822703032234,74.50227776687777,34.99999999999842,4.61477290338234,35.0,0.55,2.5,28.84726480739248,"[""capture"", ""pn"", ""lead"", ""apn"", ""unfiltered_track""]",3.963997029936289,19.12046371960891,45.0,4.0,1.2746975813072607,238,337.5822703032234,29.44427561136952,30.363711999954653,0.046823556882568354,46,"{""apn_target_accel_gain"": 0.5, ""bearing_filter_tau_s"": 0.0, ""elevation_filter_tau_s"": 0.0, ""nav_gain"": 4.0, ""range_filter_tau_s"": 0.0}",full_no_track_filter
tail,-45.0,guidance_ablation_cv_4km_m45deg,147.7366770229121,-71.6569661904206,889.1164081587788,1089.9528770267627,0.41201716738197425,False,M,-17.00910426344293,-10.667813813671646,0.03628103008216634,105.49776004955153,71.6569661904206,35.0,6.124999999999999,35.0,0.55,2.5,24.14517289326905,"[""capture"", ""pn"", ""lead"", ""apn"", ""near_instant_scalar_autopilot""]",3.8817882194635045,20.07767904218471,45.0,4.0,1.3385119361456472,233,105.49776004955153,29.794195944792996,29.818363188481207,12.563944539515964,46,"{""apn_target_accel_gain"": 0.5, ""autopilot_tau_s"": 0.001, ""max_accel_response_g_per_s"": 1000000.0, ""nav_gain"": 4.0}",full_fast_scalar_autopilot
tail,-45.0,guidance_ablation_cv_4km_m45deg,128.78483836067886,-77.92836358270162,802.445276977329,963.3795315067356,0.525691699604743,False,M,-22.318144058157728,-11.871157910847712,0.0550170945305171,107.09275492611164,77.92836358270162,34.999999999856705,6.124999999999999,35.0,0.55,2.5,23.17893951524341,"[""capture"", ""pn"", ""lead"", ""apn"", ""second_order_autopilot""]",4.2113455618580895,25.27898279649835,45.0,4.0,1.6852655197665567,253,107.09275492611164,26.221553815598885,28.194885573440715,7.896269505296453,46,"{""apn_target_accel_gain"": 0.5, ""autopilot_damping"": 1.0, ""autopilot_order"": 2, ""nav_gain"": 4.0}",full_autopilot_order2
tail,-45.0,guidance_ablation_cv_4km_m45deg,117.04860734390734,-83.14448861554344,709.9119671990834,837.2556666631218,0.6176470588235294,False,M,-32.41561721981968,-15.377736134101779,0.08616618439938689,89.21068026728358,83.14448861554344,34.99999999999714,6.124999999999999,35.0,0.55,2.5,22.495937938577793,"[""capture"", ""pn"", ""lead"", ""apn"", ""third_order_autopilot""]",4.53150581319898,35.878328179602676,45.0,4.0,2.3918885453068452,272,89.21068026728358,22.544424789548497,28.32241236568651,3.581969737053552,46,"{""apn_target_accel_gain"": 0.5, ""autopilot_damping"": 1.0, ""autopilot_order"": 3, ""nav_gain"": 4.0}",full_autopilot_order3
tail,45.0,guidance_ablation_cv_4km_p45deg,112.83258754019042,89.09579588499076,643.4800590242709,846.4219085555907,0.35019455252918286,False,M,-120.14175246521106,47.90465979919516,0.7019837670097065,51.93027668522537,89.60895122377975,34.999999942150815,0.0,35.0,0.0,0.0,0.0,"[""capture""]",4.273728423137057,129.34214277294856,45.0,4.0,8.62280951819657,257,51.93027668522537,34.97258022198128,35.0,0.0,46,"{""apn_target_accel_gain"": 0.0, ""nav_gain"": 1e-09}",capture_only
tail,45.0,guidance_ablation_cv_4km_p45deg,127.52796470296327,82.43219783712625,709.2844542429076,905.896162729889,0.44308943089430897,False,M,-90.84721669288534,43.90034599203566,0.5594083603437574,64.51270455047566,82.8981032602639,34.999999998817465,0.0,35.0,0.0,0.0,0.0,"[""capture"", ""pn""]",4.084477825572145,100.89980226332533,45.0,4.0,6.726653484221688,246,64.51270455047566,34.749961515506925,34.937356238029714,0.0,46,"{""apn_target_accel_gain"": 0.0, ""nav_gain"": 4.0}",capture_pn
tail,45.0,guidance_ablation_cv_4km_p45deg,129.98472234372707,78.52372839055064,796.6449883119104,949.1701135020436,0.436,False,M,-25.222116094641905,13.211061624669172,0.16006224460585988,115.28346756414138,78.52372839055064,34.99999999999937,1.3942397284881048e-08,35.0,0.55,2.5,23.085154895264765,"[""capture"", ""lead""]",4.16281719226948,28.473020729535374,45.0,4.0,1.8982013819690249,250,115.28346756414138,27.977744570015506,28.81797776418296,9.204265948871972,46,"{""apn_target_accel_gain"": 1e-09, ""nav_gain"": 1e-09}",capture_lead
tail,45.0,guidance_ablation_cv_4km_p45deg,150.49462116856125,74.18086938261726,865.6806699544643,1048.676113432656,0.4669421487603306,False,M,-19.425920525764344,11.253922411176243,0.1275633537151363,100.60203928463787,74.56329029402049,34.9999999999996,1.5106211732366783e-08,35.0,0.55,2.5,23.62482803002778,"[""capture"", ""pn"", ""lead""]",4.023034823330797,22.45068886068533,45.0,4.0,1.4967125907123553,242,100.60203928463787,28.57396630372416,29.476025404377694,11.040956358040491,46,"{""apn_target_accel_gain"": 1e-09, ""nav_gain"": 4.0}",capture_pn_lead
tail,45.0,guidance_ablation_cv_4km_p45deg,136.45399603766614,77.90505852296918,804.0220190822588,964.1801257222012,0.448,False,M,-25.24657697514903,13.32564990180348,0.16059098785560877,103.2163401298098,78.31651440513359,34.99999999999957,6.124999999999999,35.0,0.55,2.5,23.198372558222598,"[""capture"", ""lead"", ""apn""]",4.152445312095305,28.548001396471502,45.0,4.0,1.9032000930981001,250,103.2163401298098,27.950535869112827,28.884323161999088,9.04705993590551,46,"{""apn_target_accel_gain"": 0.5, ""nav_gain"": 1e-09}",capture_lead_apn
tail,45.0,guidance_ablation_cv_4km_p45deg,148.9722941129226,74.35638012833732,860.5734111299354,1041.4057983761274,0.4773662551440329,False,M,-19.430475161605358,11.22122741395767,0.1274630519534137,102.48848889067781,74.74104867856076,34.999999999999716,6.124999999999999,35.0,0.55,2.5,23.62482803002778,"[""capture"", ""pn"", ""lead"", ""apn""]",4.039013218878889,22.4382609956996,45.0,4.0,1.4958840663799733,243,102.48848889067781,28.411055547859466,29.371022218356547,10.713958324625402,46,"{""apn_target_accel_gain"": 0.5, ""nav_gain"": 4.0}",full
tail,45.0,guidance_ablation_cv_4km_p45deg,19.393030832581807,74.50227776687794,874.344255471483,924.3143597734669,0.4957983193277311,False,M,-16.578465726508817,9.525538822281169,0.10877378067206414,337.5822703031825,74.50227776687794,34.99999999999842,4.61477290338234,35.0,0.55,2.5,28.84726480739248,"[""capture"", ""pn"", ""lead"", ""apn"", ""unfiltered_track""]",3.963997082346287,19.120492865906208,45.0,4.0,1.2746995243937471,238,337.5822703031825,29.444275611369807,30.363711999954962,0.04682355688257213,46,"{""apn_target_accel_gain"": 0.5, ""bearing_filter_tau_s"": 0.0, ""elevation_filter_tau_s"": 0.0, ""nav_gain"": 4.0, ""range_filter_tau_s"": 0.0}",full_no_track_filter
tail,45.0,guidance_ablation_cv_4km_p45deg,147.73667702290857,71.65696619042052,889.1164081587806,1089.9528770267643,0.41201716738197425,False,M,-16.999675844400475,10.682335716285518,0.11487081433800794,105.4977600495592,71.65696619042052,35.0,6.124999999999999,35.0,0.55,2.5,24.14517289326905,"[""capture"", ""pn"", ""lead"", ""apn"", ""near_instant_scalar_autopilot""]",3.881788270362404,20.07771078768969,45.0,4.0,1.338514052512646,233,105.4977600495592,29.794195944792875,29.818363188481086,12.563944539515903,46,"{""apn_target_accel_gain"": 0.5, ""autopilot_tau_s"": 0.001, ""max_accel_response_g_per_s"": 1000000.0, ""nav_gain"": 4.0}",full_fast_scalar_autopilot
tail,45.0,guidance_ablation_cv_4km_p45deg,128.78483836067423,77.92836358270131,802.4452769773361,963.3795315067421,0.525691699604743,False,M,-22.307643640209324,11.890206622984755,0.14248253032812988,107.09275492612358,77.92836358270131,34.999999999856705,6.124999999999999,35.0,0.55,2.5,23.17893951524341,"[""capture"", ""pn"", ""lead"", ""apn"", ""second_order_autopilot""]",4.21134561674008,25.279008674932175,45.0,4.0,1.6852672449954784,253,107.09275492612358,26.221553815598195,28.19488557344022,7.896269505296357,46,"{""apn_target_accel_gain"": 0.5, ""autopilot_damping"": 1.0, ""autopilot_order"": 2, ""nav_gain"": 4.0}",full_autopilot_order2
tail,45.0,guidance_ablation_cv_4km_p45deg,117.04860734390788,83.14448861554465,709.9119671990551,837.2556666631182,0.6176470588235294,False,M,-32.40200367865162,15.405400186840346,0.19947869134939078,89.21068026727676,83.14448861554465,34.99999999999714,6.124999999999999,35.0,0.55,2.5,22.495937938577793,"[""capture"", ""pn"", ""lead"", ""apn"", ""third_order_autopilot""]",4.531505872074923,35.87834986529299,45.0,4.0,2.3918899910195326,272,89.21068026727676,22.544424789551243,28.32241236569094,3.5819697370537065,46,"{""apn_target_accel_gain"": 0.5, ""autopilot_damping"": 1.0, ""autopilot_order"": 3, ""nav_gain"": 4.0}",full_autopilot_order3
tail,-45.0,guidance_ablation_cv_6km_m45deg,58.40732109242012,-107.40412019222417,528.3439749674733,747.6093330470771,0.035175879396984924,False,M,-146.83144225983852,-26.80048356671417,0.5433939776809164,28.627457003828948,107.40412019222417,34.98851443703062,0.0,35.0,0.0,0.0,0.0,"[""capture""]",6.622653613640916,149.25827827135421,45.0,6.0,9.950551884756948,398,28.627457003828948,29.77761790527489,26.95189401131014,0.0,46,"{""apn_target_accel_gain"": 0.0, ""nav_gain"": 1e-09}",capture_only
tail,-45.0,guidance_ablation_cv_6km_m45deg,106.96589691871074,-88.48617057321681,637.1368172530862,818.7238213230595,0.20771513353115728,False,M,-99.20255487469478,-41.51047581095765,0.28137767150246573,57.061667366829,88.48617057321681,34.99999913319593,0.0,35.0,0.0,0.0,0.0,"[""capture"", ""pn""]",5.612544185623847,107.53764768262786,45.0,6.0,7.1691765121751905,337,57.061667366829,34.646535563015476,34.8758062618024,0.0,46,"{""apn_target_accel_gain"": 0.0, ""nav_gain"": 4.0}",capture_pn
tail,-45.0,guidance_ablation_cv_6km_m45deg,105.20637972428531,-86.32568669399075,648.8878946202387,767.9785499443816,0.17914438502673796,False,M,-30.062106717411883,-13.521034373218418,0.08274871468077569,71.05018675606229,88.28927270110785,34.99999805979057,8.993181191282927e-09,35.0,0.55,2.5,21.531777890672043,"[""capture"", ""lead""]",6.231277661564888,32.96294098166268,45.0,6.0,2.197529398777512,374,71.05018675606229,30.63215259485051,31.507574822537816,3.8110164529778325,46,"{""apn_target_accel_gain"": 1e-09, ""nav_gain"": 1e-09}",capture_lead
tail,-45.0,guidance_ablation_cv_6km_m45deg,135.90678714006378,-75.97056674625921,817.7531880116198,980.7566151542845,0.21981424148606812,False,M,-19.527654122270075,-11.021853337848825,0.04598355530607912,125.49402927909519,75.97056674625921,34.999999801013686,1.3001606045371808e-08,35.0,0.55,2.5,22.59093793100542,"[""capture"", ""pn"", ""lead""]",5.382229388549971,22.423484140681573,45.0,6.0,1.4948989427121049,323,125.49402927909519,28.421153813966452,29.467543916799926,5.248610447571456,46,"{""apn_target_accel_gain"": 1e-09, ""nav_gain"": 4.0}",capture_pn_lead
tail,-45.0,guidance_ablation_cv_6km_m45deg,114.7898424029609,-84.47807377128281,673.9687524255376,800.2806590473182,0.18956043956043955,False,M,-28.75319017360964,-13.307083807924421,0.07782488288464784,75.64146312503965,85.89908220663784,34.99999849216867,4.912245087365034,35.0,0.55,2.5,21.60280558609681,"[""capture"", ""lead"", ""apn""]",6.054919229286785,31.683283941903902,45.0,6.0,2.1122189294602602,364,75.64146312503965,30.883978520871757,31.757048139574554,4.069862182797299,46,"{""apn_target_accel_gain"": 0.5, ""nav_gain"": 1e-09}",capture_lead_apn
tail,-45.0,guidance_ablation_cv_6km_m45deg,138.2985120027135,-75.22314599952861,827.0602502617979,994.2514210163049,0.2484472049689441,False,M,-19.193466237326536,-10.957349851245118,0.04476281229715478,119.89635898028047,75.60904616442737,34.999999986592115,6.124999999999999,35.0,0.55,2.5,22.810384750266277,"[""capture"", ""pn"", ""lead"", ""apn""]",5.350095602410391,22.10101051253856,45.0,6.0,1.473400700835904,322,119.89635898028047,28.579277849804686,29.196393448492913,5.467081740773756,46,"{""apn_target_accel_gain"": 0.5, ""nav_gain"": 4.0}",full
tail,-45.0,guidance_ablation_cv_6km_m45deg,18.538996437491697,-74.66325611270341,829.4637904104758,881.4992617627602,0.2113564668769716,False,M,-15.706588735491959,-9.207371316923778,0.03599191617479845,336.9020446545975,74.66325611270341,34.999998354823404,4.205664586840102,35.0,0.55,2.5,28.84726480739262,"[""capture"", ""pn"", ""lead"", ""apn"", ""unfiltered_track""]",5.2807038093745176,18.206425011287134,45.0,6.0,1.2137616674191423,317,336.9020446545975,28.60904371600961,29.64572604402559,0.002647101912177321,46,"{""apn_target_accel_gain"": 0.5, ""bearing_filter_tau_s"": 0.0, ""elevation_filter_tau_s"": 0.0, ""nav_gain"": 4.0, ""range_filter_tau_s"": 0.0}",full_no_track_filter
tail,-45.0,guidance_ablation_cv_6km_m45deg,139.32204554382588,-73.75042920426347,830.6018805536829,1006.3671420152707,0.21766561514195584,False,M,-18.417135291707215,-11.131120289185013,0.04073509099771551,114.90354668154886,73.75042920426347,35.0,6.125,35.0,0.55,2.5,23.11747321112588,"[""capture"", ""pn"", ""lead"", ""apn"", ""near_instant_scalar_autopilot""]",5.283086323687818,21.51962756631672,45.0,6.0,1.434641837754448,317,114.90354668154886,28.516966097034594,28.54336732445721,5.470795959453664,46,"{""apn_target_accel_gain"": 0.5, ""autopilot_tau_s"": 0.001, ""max_accel_response_g_per_s"": 1000000.0, ""nav_gain"": 4.0}",full_fast_scalar_autopilot
