audit_N_violation_count,audit_O_violation_count,audit_max_achieved_lateral_g,audit_max_capture_component_g,audit_max_guidance_saturation_fraction,audit_max_mirror_abs_difference_m,audit_max_postclamp_command_g,audit_max_seed_spread_m,candidate_id,clear_net_benefit,decision,delta_N_rho_max,delta_N_rho_mean,delta_O_rho_min,delta_guidance_saturation_fraction_p95,delta_holdout_robust_hit_count,delta_maximum_range_boundary_max_displacement_km,delta_minimum_range_boundary_max_displacement_km,delta_theta_fuze_max_displacement_deg,gate_achieved_lateral_acceleration_not_above_35g,gate_capture_component_zero_within_1e_12_g,gate_guidance_runtime_observed_for_every_run,gate_holdout_grid_single_hit_band,gate_holdout_run_count_complete,gate_main_grid_single_hit_band,gate_main_run_count_complete,gate_mirror_nearest_distance_within_1e_3_m,gate_no_diagnostics_profile_attached,gate_postclamp_command_not_above_35g,gate_production_acceleration_diagnostics_observed_for_every_run,gate_resolved_runtime_matches_candidate_contract,gate_seed_nearest_distance_spread_within_1e_3_m,gate_stage4_N_cells_remain_robust_hit,gate_stage4_O_cells_remain_robust_miss,hard_gate_passed,metric_M_cell_count,metric_M_observed_transition_counts,metric_N_cell_count,metric_N_rho_max,metric_N_rho_mean,metric_O_cell_count,metric_O_rho_mean,metric_O_rho_min,metric_guidance_saturation_fraction_p95,metric_holdout_cell_count,metric_holdout_robust_hit_count,metric_holdout_robust_state_counts,metric_main_robust_state_counts,metric_max_guidance_saturation_fraction,nav_gain
0,0,34.99999999999999,0.0,0.5091863517060368,0.00011414674918341916,35.00000000000001,0.0,nav_gain_3p5,False,reject_or_no_material_gain,0.00015612715101212665,2.0119289932944327e-06,15.509265840469837,-0.028565374019919487,-9,,,5.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,32,"{""M->robust_hit"": 8, ""M->robust_miss"": 24}",146,0.00029172806154027537,9.424550389359997e-05,69,600.735310851492,129.8401344971852,0.2358974358974359,216,134,"{""robust_hit"": 134, ""robust_miss"": 82}","{""robust_hit"": 154, ""robust_miss"": 93}",0.5091863517060368,3.5
0,0,34.99999999999999,0.0,0.49393939393939396,0.00011414674918341916,35.00000000000001,0.0,nav_gain_3p75,False,reject_or_no_material_gain,2.154663788465238e-05,4.503054881451401e-07,7.210466958996392,-0.015340002899811522,-1,,,5.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,32,"{""M->robust_hit"": 9, ""M->robust_miss"": 23}",146,0.0001571475484128011,9.268388038845068e-05,69,592.1752579749524,121.54133561571176,0.24912280701754386,216,142,"{""robust_hit"": 142, ""robust_miss"": 74}","{""robust_hit"": 155, ""robust_miss"": 92}",0.49393939393939396,3.75
0,0,34.99999999999999,0.0,0.5014836795252225,0.00011414674918341916,35.00000000000001,0.0,nav_gain_4,False,reference_baseline,,,,,,,,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,32,"{""M->robust_hit"": 16, ""M->robust_miss"": 16}",146,0.00013560091052814872,9.223357490030554e-05,69,582.9767419493481,114.33086865671537,0.2644628099173554,216,143,"{""robust_hit"": 143, ""robust_miss"": 73}","{""robust_hit"": 162, ""robust_miss"": 85}",0.5014836795252225,4.0
0,0,34.99999999999999,0.0,0.5130434782608696,0.00011414674918341916,35.00000000000001,0.0,nav_gain_4p25,False,reject_or_no_material_gain,-4.044395355622139e-05,-5.378604821234737e-07,-7.018524218791086,0.0017109423931806478,0,2.0,1.0,5.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,32,"{""M->robust_hit"": 19, ""M->robust_miss"": 13}",146,9.515695697192733e-05,9.169571441818207e-05,69,573.2212443349937,107.31234443792428,0.266173752310536,216,143,"{""robust_hit"": 143, ""robust_miss"": 73}","{""robust_hit"": 165, ""robust_miss"": 82}",0.5130434782608696,4.25
0,0,34.99999999999999,0.0,0.5198863636363636,0.00011414674918341916,35.0,0.0,nav_gain_4p5,False,reject_or_no_material_gain,-4.041026212352403e-05,-5.717414352706605e-07,-13.487204618335696,0.009798793458172028,5,,,5.0,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,32,"{""M->robust_hit"": 21, ""M->robust_miss"": 11}",146,9.519064840462469e-05,9.166183346503488e-05,69,562.9430497848068,100.84366403837967,0.2742616033755274,216,148,"{""robust_hit"": 148, ""robust_miss"": 68}","{""robust_hit"": 167, ""robust_miss"": 80}",0.5198863636363636,4.5
