candidate_id,case_id,diagnostics_profile_attached,entered_R_fuze,fuze_triggered,grid_tier,guidance_runtime_missing_acceleration_diagnostics_count,guidance_runtime_observation_count,guidance_saturation_fraction,max_achieved_lateral_g,max_capture_component_g,max_postclamp_command_g,max_preclamp_command_g,nav_gain,nearest_distance_m,offset_deg,range_km,range_m,resolved_guidance_runtime,resolved_runtime_contract_matches,resolved_runtime_contract_mismatches,rho_fuze,seed,signed_bearing_deg,stage4_launch_class
nav_gain_3p75,guidance_scalar_n3p75_main_16km_p40deg_s20260623,False,True,True,main,0,1210,0.0,25.522976040709402,0.0,25.530276726841862,25.530276726841862,3.75,0.001391142272562483,40.0,16.0,16000.0,"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 3.75, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],9.274281817083219e-05,20260623,40.0,N
nav_gain_3p75,guidance_scalar_n3p75_main_16km_m45deg_s20260621,False,True,True,main,0,1355,0.0,26.98575510105115,0.0,26.99276025340895,26.99276025340895,3.75,0.0013809132112872556,45.0,16.0,16000.0,"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 3.75, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],9.20608807524837e-05,20260621,-45.0,N
nav_gain_3p75,guidance_scalar_n3p75_main_16km_p45deg_s20260621,False,True,True,main,0,1355,0.0,26.98575510105115,0.0,26.99276025340895,26.99276025340895,3.75,0.0013779994346058118,45.0,16.0,16000.0,"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 3.75, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],9.18666289737208e-05,20260621,45.0,N
nav_gain_3p75,guidance_scalar_n3p75_main_16km_m45deg_s20260622,False,True,True,main,0,1355,0.0,26.98575510105115,0.0,26.99276025340895,26.99276025340895,3.75,0.0013809132112872556,45.0,16.0,16000.0,"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 3.75, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],9.20608807524837e-05,20260622,-45.0,N
nav_gain_3p75,guidance_scalar_n3p75_main_16km_p45deg_s20260622,False,True,True,main,0,1355,0.0,26.98575510105115,0.0,26.99276025340895,26.99276025340895,3.75,0.0013779994346058118,45.0,16.0,16000.0,"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 3.75, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],9.18666289737208e-05,20260622,45.0,N
nav_gain_3p75,guidance_scalar_n3p75_main_16km_m45deg_s20260623,False,True,True,main,0,1355,0.0,26.98575510105115,0.0,26.99276025340895,26.99276025340895,3.75,0.0013809132112872556,45.0,16.0,16000.0,"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 3.75, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],9.20608807524837e-05,20260623,-45.0,N
nav_gain_3p75,guidance_scalar_n3p75_main_16km_p45deg_s20260623,False,True,True,main,0,1355,0.0,26.98575510105115,0.0,26.99276025340895,26.99276025340895,3.75,0.0013779994346058118,45.0,16.0,16000.0,"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 3.75, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],9.18666289737208e-05,20260623,45.0,N
nav_gain_3p75,guidance_scalar_n3p75_main_16km_m50deg_s20260621,False,True,True,main,0,1546,0.0,28.18028054599953,0.0,28.18653033550417,28.18653033550417,3.75,0.0013877426840439354,50.0,16.0,16000.0,"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 3.75, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],9.251617893626237e-05,20260621,-50.0,N
nav_gain_3p75,guidance_scalar_n3p75_main_16km_p50deg_s20260621,False,True,True,main,0,1546,0.0,28.180280545997945,0.0,28.18653033550129,28.18653033550129,3.75,0.0013855475633045102,50.0,16.0,16000.0,"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 3.75, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],9.236983755363401e-05,20260621,50.0,N
nav_gain_3p75,guidance_scalar_n3p75_main_16km_m50deg_s20260622,False,True,True,main,0,1546,0.0,28.18028054599953,0.0,28.18653033550417,28.18653033550417,3.75,0.0013877426840439354,50.0,16.0,16000.0,"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 3.75, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],9.251617893626237e-05,20260622,-50.0,N
nav_gain_3p75,guidance_scalar_n3p75_main_16km_p50deg_s20260622,False,True,True,main,0,1546,0.0,28.180280545997945,0.0,28.18653033550129,28.18653033550129,3.75,0.0013855475633045102,50.0,16.0,16000.0,"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 3.75, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],9.236983755363401e-05,20260622,50.0,N
nav_gain_3p75,guidance_scalar_n3p75_main_16km_m50deg_s20260623,False,True,True,main,0,1546,0.0,28.18028054599953,0.0,28.18653033550417,28.18653033550417,3.75,0.0013877426840439354,50.0,16.0,16000.0,"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 3.75, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],9.251617893626237e-05,20260623,-50.0,N
nav_gain_3p75,guidance_scalar_n3p75_main_16km_p50deg_s20260623,False,True,True,main,0,1546,0.0,28.180280545997945,0.0,28.18653033550129,28.18653033550129,3.75,0.0013855475633045102,50.0,16.0,16000.0,"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 3.75, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],9.236983755363401e-05,20260623,50.0,N
nav_gain_3p75,guidance_scalar_n3p75_main_16km_m55deg_s20260621,False,True,True,main,0,1818,0.0,29.02989917945171,0.0,29.053253090821638,29.053253090821638,3.75,0.0014057801036630971,55.0,16.0,16000.0,"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 3.75, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],9.371867357753981e-05,20260621,-55.0,M
nav_gain_3p75,guidance_scalar_n3p75_main_16km_p55deg_s20260621,False,True,True,main,0,1818,0.0,29.02989917945171,0.0,29.053253090821638,29.053253090821638,3.75,0.0014048910686034024,55.0,16.0,16000.0,"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 3.75, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],9.365940457356017e-05,20260621,55.0,M
nav_gain_3p75,guidance_scalar_n3p75_main_16km_m55deg_s20260622,False,True,True,main,0,1818,0.0,29.02989917945171,0.0,29.053253090821638,29.053253090821638,3.75,0.0014057801036630971,55.0,16.0,16000.0,"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 3.75, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],9.371867357753981e-05,20260622,-55.0,M
nav_gain_3p75,guidance_scalar_n3p75_main_16km_p55deg_s20260622,False,True,True,main,0,1818,0.0,29.02989917945171,0.0,29.053253090821638,29.053253090821638,3.75,0.0014048910686034024,55.0,16.0,16000.0,"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 3.75, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],9.365940457356017e-05,20260622,55.0,M
nav_gain_3p75,guidance_scalar_n3p75_main_16km_m55deg_s20260623,False,True,True,main,0,1818,0.0,29.02989917945171,0.0,29.053253090821638,29.053253090821638,3.75,0.0014057801036630971,55.0,16.0,16000.0,"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 3.75, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],9.371867357753981e-05,20260623,-55.0,M
nav_gain_3p75,guidance_scalar_n3p75_main_16km_p55deg_s20260623,False,True,True,main,0,1818,0.0,29.02989917945171,0.0,29.053253090821638,29.053253090821638,3.75,0.0014048910686034024,55.0,16.0,16000.0,"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 3.75, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],9.365940457356017e-05,20260623,55.0,M
nav_gain_3p75,guidance_scalar_n3p75_main_16km_m60deg_s20260621,False,False,False,main,0,2029,0.0,29.22102262329877,0.0,29.290507386026214,29.290507386026214,3.75,893.0601025790011,60.0,16.0,16000.0,"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 3.75, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],59.5373401719334,20260621,-60.0,M
nav_gain_3p75,guidance_scalar_n3p75_main_16km_p60deg_s20260621,False,False,False,main,0,2029,0.0,29.22102262329877,0.0,29.290507386026214,29.290507386026214,3.75,893.0601128250333,60.0,16.0,16000.0,"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 3.75, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],59.53734085500222,20260621,60.0,M
nav_gain_3p75,guidance_scalar_n3p75_main_16km_m60deg_s20260622,False,False,False,main,0,2029,0.0,29.22102262329877,0.0,29.290507386026214,29.290507386026214,3.75,893.0601025790011,60.0,16.0,16000.0,"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 3.75, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],59.5373401719334,20260622,-60.0,M
nav_gain_3p75,guidance_scalar_n3p75_main_16km_p60deg_s20260622,False,False,False,main,0,2029,0.0,29.22102262329877,0.0,29.290507386026214,29.290507386026214,3.75,893.0601128250333,60.0,16.0,16000.0,"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 3.75, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],59.53734085500222,20260622,60.0,M
nav_gain_3p75,guidance_scalar_n3p75_main_16km_m60deg_s20260623,False,False,False,main,0,2029,0.0,29.22102262329877,0.0,29.290507386026214,29.290507386026214,3.75,893.0601025790011,60.0,16.0,16000.0,"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 3.75, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],59.5373401719334,20260623,-60.0,M
nav_gain_3p75,guidance_scalar_n3p75_main_16km_p60deg_s20260623,False,False,False,main,0,2029,0.0,29.22102262329877,0.0,29.290507386026214,29.290507386026214,3.75,893.0601128250333,60.0,16.0,16000.0,"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 3.75, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],59.53734085500222,20260623,60.0,M
nav_gain_3p75,guidance_scalar_n3p75_main_16km_m65deg_s20260621,False,False,False,main,0,1434,0.0,28.23219414945078,0.0,28.361580497275625,28.361580497275625,3.75,6244.004208175143,65.0,16.0,16000.0,"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 3.75, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],416.26694721167615,20260621,-65.0,O
nav_gain_3p75,guidance_scalar_n3p75_main_16km_p65deg_s20260621,False,False,False,main,0,1434,0.0,28.23219414945078,0.0,28.361580497275625,28.361580497275625,3.75,6244.004234365382,65.0,16.0,16000.0,"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 3.75, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],416.26694895769214,20260621,65.0,O
nav_gain_3p75,guidance_scalar_n3p75_main_16km_m65deg_s20260622,False,False,False,main,0,1434,0.0,28.23219414945078,0.0,28.361580497275625,28.361580497275625,3.75,6244.004208175143,65.0,16.0,16000.0,"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 3.75, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],416.26694721167615,20260622,-65.0,O
nav_gain_3p75,guidance_scalar_n3p75_main_16km_p65deg_s20260622,False,False,False,main,0,1434,0.0,28.23219414945078,0.0,28.361580497275625,28.361580497275625,3.75,6244.004234365382,65.0,16.0,16000.0,"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 3.75, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],416.26694895769214,20260622,65.0,O
nav_gain_3p75,guidance_scalar_n3p75_main_16km_m65deg_s20260623,False,False,False,main,0,1434,0.0,28.23219414945078,0.0,28.361580497275625,28.361580497275625,3.75,6244.004208175143,65.0,16.0,16000.0,"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 3.75, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],416.26694721167615,20260623,-65.0,O
nav_gain_3p75,guidance_scalar_n3p75_main_16km_p65deg_s20260623,False,False,False,main,0,1434,0.0,28.23219414945078,0.0,28.361580497275625,28.361580497275625,3.75,6244.004234365382,65.0,16.0,16000.0,"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 3.75, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],416.26694895769214,20260623,65.0,O
nav_gain_3p75,guidance_scalar_n3p75_main_16km_m70deg_s20260621,False,False,False,main,0,769,0.0,24.91247291468507,0.0,25.108921745680636,25.108921745680636,3.75,11817.303624677481,70.0,16.0,16000.0,"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 3.75, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],787.8202416451654,20260621,-70.0,O
nav_gain_3p75,guidance_scalar_n3p75_main_16km_p70deg_s20260621,False,False,False,main,0,769,0.0,24.91247291468507,0.0,25.108921745680636,25.108921745680636,3.75,11817.303662469802,70.0,16.0,16000.0,"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 3.75, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],787.8202441646534,20260621,70.0,O
nav_gain_3p75,guidance_scalar_n3p75_main_16km_m70deg_s20260622,False,False,False,main,0,769,0.0,24.91247291468507,0.0,25.108921745680636,25.108921745680636,3.75,11817.303624677481,70.0,16.0,16000.0,"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 3.75, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],787.8202416451654,20260622,-70.0,O
nav_gain_3p75,guidance_scalar_n3p75_main_16km_p70deg_s20260622,False,False,False,main,0,769,0.0,24.91247291468507,0.0,25.108921745680636,25.108921745680636,3.75,11817.303662469802,70.0,16.0,16000.0,"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 3.75, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],787.8202441646534,20260622,70.0,O
nav_gain_3p75,guidance_scalar_n3p75_main_16km_m70deg_s20260623,False,False,False,main,0,769,0.0,24.91247291468507,0.0,25.108921745680636,25.108921745680636,3.75,11817.303624677481,70.0,16.0,16000.0,"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 3.75, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],787.8202416451654,20260623,-70.0,O
nav_gain_3p75,guidance_scalar_n3p75_main_16km_p70deg_s20260623,False,False,False,main,0,769,0.0,24.91247291468507,0.0,25.108921745680636,25.108921745680636,3.75,11817.303662469802,70.0,16.0,16000.0,"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 3.75, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],787.8202441646534,20260623,70.0,O
nav_gain_3p75,guidance_scalar_n3p75_main_16km_m75deg_s20260621,False,False,False,main,0,328,0.0,15.651016524697022,0.0,15.734403217020468,15.734403217020468,3.75,14884.51351400258,75.0,16.0,16000.0,"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 3.75, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],992.3009009335053,20260621,-75.0,O
nav_gain_3p75,guidance_scalar_n3p75_main_16km_p75deg_s20260621,False,False,False,main,0,328,0.0,15.651016524697022,0.0,15.734403217020468,15.734403217020468,3.75,14884.513557092725,75.0,16.0,16000.0,"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 3.75, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],992.3009038061816,20260621,75.0,O
nav_gain_3p75,guidance_scalar_n3p75_main_16km_m75deg_s20260622,False,False,False,main,0,328,0.0,15.651016524697022,0.0,15.734403217020468,15.734403217020468,3.75,14884.51351400258,75.0,16.0,16000.0,"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 3.75, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],992.3009009335053,20260622,-75.0,O
nav_gain_3p75,guidance_scalar_n3p75_main_16km_p75deg_s20260622,False,False,False,main,0,328,0.0,15.651016524697022,0.0,15.734403217020468,15.734403217020468,3.75,14884.513557092725,75.0,16.0,16000.0,"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 3.75, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],992.3009038061816,20260622,75.0,O
nav_gain_3p75,guidance_scalar_n3p75_main_16km_m75deg_s20260623,False,False,False,main,0,328,0.0,15.651016524697022,0.0,15.734403217020468,15.734403217020468,3.75,14884.51351400258,75.0,16.0,16000.0,"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 3.75, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],992.3009009335053,20260623,-75.0,O
nav_gain_3p75,guidance_scalar_n3p75_main_16km_p75deg_s20260623,False,False,False,main,0,328,0.0,15.651016524697022,0.0,15.734403217020468,15.734403217020468,3.75,14884.513557092725,75.0,16.0,16000.0,"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 3.75, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],992.3009038061816,20260623,75.0,O
nav_gain_3p75,guidance_scalar_n3p75_main_16km_m80deg_s20260621,False,False,False,main,0,157,0.0,4.61942213380054,0.0,6.0352618895343575,6.0352618895343575,3.75,15789.927826097659,80.0,16.0,16000.0,"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 3.75, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],1052.6618550731773,20260621,-80.0,O
nav_gain_3p75,guidance_scalar_n3p75_main_16km_p80deg_s20260621,False,False,False,main,0,157,0.0,4.61942213380054,0.0,6.0352618895343575,6.0352618895343575,3.75,15789.927903763904,80.0,16.0,16000.0,"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 3.75, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],1052.661860250927,20260621,80.0,O
nav_gain_3p75,guidance_scalar_n3p75_main_16km_m80deg_s20260622,False,False,False,main,0,157,0.0,4.61942213380054,0.0,6.0352618895343575,6.0352618895343575,3.75,15789.927826097659,80.0,16.0,16000.0,"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 3.75, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],1052.6618550731773,20260622,-80.0,O
nav_gain_3p75,guidance_scalar_n3p75_main_16km_p80deg_s20260622,False,False,False,main,0,157,0.0,4.61942213380054,0.0,6.0352618895343575,6.0352618895343575,3.75,15789.927903763904,80.0,16.0,16000.0,"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 3.75, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],1052.661860250927,20260622,80.0,O
nav_gain_3p75,guidance_scalar_n3p75_main_16km_m80deg_s20260623,False,False,False,main,0,157,0.0,4.61942213380054,0.0,6.0352618895343575,6.0352618895343575,3.75,15789.927826097659,80.0,16.0,16000.0,"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 3.75, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],1052.6618550731773,20260623,-80.0,O
nav_gain_3p75,guidance_scalar_n3p75_main_16km_p80deg_s20260623,False,False,False,main,0,157,0.0,4.61942213380054,0.0,6.0352618895343575,6.0352618895343575,3.75,15789.927903763904,80.0,16.0,16000.0,"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 3.75, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],1052.661860250927,20260623,80.0,O
nav_gain_3p75,guidance_scalar_n3p75_main_16km_m85deg_s20260621,False,False,False,main,0,58,0.0,5.693370597626554,0.0,5.743039925172454,5.743039925172454,3.75,15976.85895762559,85.0,16.0,16000.0,"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 3.75, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],1065.1239305083727,20260621,-85.0,O
