case_id,diagnostics_profile_attached,entered_R_fuze,fuze_triggered,grid_tier,guidance_runtime_missing_acceleration_diagnostics_count,guidance_runtime_observation_count,guidance_saturated_sample_count,guidance_saturation_fraction,max_achieved_lateral_g,max_capture_component_g,max_postclamp_command_g,max_preclamp_command_g,nearest_approach_closure_mps,nearest_approach_time_s,nearest_distance_m,offset_deg,range_km,range_m,refinement_reasons,resolved_guidance_runtime,resolved_runtime_contract_matches,resolved_runtime_contract_mismatches,rho_fuze,seed,signed_bearing_deg
guidance_envelope_main_4km_p0deg_s20260621,False,True,True,main,0,199,0,0.0,1.8014706545557722,0.0,6.124999999999999,6.124999999999999,0.0,3.2888802114974833,0.0013624599288445817,0.0,4.0,4000.0,[],"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 4.0, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],9.08306619229721e-05,20260621,0.0
guidance_envelope_main_4km_p0deg_s20260622,False,True,True,main,0,199,0,0.0,1.8014706545557722,0.0,6.124999999999999,6.124999999999999,0.0,3.2888802114974833,0.0013624599288445817,0.0,4.0,4000.0,[],"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 4.0, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],9.08306619229721e-05,20260622,0.0
guidance_envelope_main_4km_p0deg_s20260623,False,True,True,main,0,199,0,0.0,1.8014706545557722,0.0,6.124999999999999,6.124999999999999,0.0,3.2888802114974833,0.0013624599288445817,0.0,4.0,4000.0,[],"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 4.0, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],9.08306619229721e-05,20260623,0.0
guidance_envelope_main_4km_m5deg_s20260621,False,True,True,main,0,200,0,0.0,8.45262287019296,0.0,8.465838418090964,8.465838418090964,0.0,3.3084488854311562,0.0014209061593393084,5.0,4.0,4000.0,[],"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 4.0, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],9.472707728928722e-05,20260621,-5.0
guidance_envelope_main_4km_p5deg_s20260621,False,True,True,main,0,200,0,0.0,8.45262287019296,0.0,8.465838418090964,8.465838418090964,0.0,3.308448890264796,0.0014415249027493933,5.0,4.0,4000.0,[],"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 4.0, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],9.610166018329289e-05,20260621,5.0
guidance_envelope_main_4km_m5deg_s20260622,False,True,True,main,0,200,0,0.0,8.45262287019296,0.0,8.465838418090964,8.465838418090964,0.0,3.3084488854311562,0.0014209061593393084,5.0,4.0,4000.0,[],"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 4.0, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],9.472707728928722e-05,20260622,-5.0
guidance_envelope_main_4km_p5deg_s20260622,False,True,True,main,0,200,0,0.0,8.45262287019296,0.0,8.465838418090964,8.465838418090964,0.0,3.308448890264796,0.0014415249027493933,5.0,4.0,4000.0,[],"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 4.0, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],9.610166018329289e-05,20260622,5.0
guidance_envelope_main_4km_m5deg_s20260623,False,True,True,main,0,200,0,0.0,8.45262287019296,0.0,8.465838418090964,8.465838418090964,0.0,3.3084488854311562,0.0014209061593393084,5.0,4.0,4000.0,[],"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 4.0, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],9.472707728928722e-05,20260623,-5.0
guidance_envelope_main_4km_p5deg_s20260623,False,True,True,main,0,200,0,0.0,8.45262287019296,0.0,8.465838418090964,8.465838418090964,0.0,3.308448890264796,0.0014415249027493933,5.0,4.0,4000.0,[],"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 4.0, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],9.610166018329289e-05,20260623,5.0
guidance_envelope_main_4km_m10deg_s20260621,False,True,True,main,0,202,0,0.0,14.10794152943415,0.0,14.129855780725865,14.129855780725865,0.0,3.344729261911851,0.0013632423860364385,10.0,4.0,4000.0,[],"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 4.0, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],9.088282573576256e-05,20260621,-10.0
guidance_envelope_main_4km_p10deg_s20260621,False,True,True,main,0,202,0,0.0,14.10794152943415,0.0,14.129855780725865,14.129855780725865,0.0,3.344729271113777,0.0013620593759858827,10.0,4.0,4000.0,[],"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 4.0, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],9.080395839905885e-05,20260621,10.0
guidance_envelope_main_4km_m10deg_s20260622,False,True,True,main,0,202,0,0.0,14.10794152943415,0.0,14.129855780725865,14.129855780725865,0.0,3.344729261911851,0.0013632423860364385,10.0,4.0,4000.0,[],"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 4.0, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],9.088282573576256e-05,20260622,-10.0
guidance_envelope_main_4km_p10deg_s20260622,False,True,True,main,0,202,0,0.0,14.10794152943415,0.0,14.129855780725865,14.129855780725865,0.0,3.344729271113777,0.0013620593759858827,10.0,4.0,4000.0,[],"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 4.0, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],9.080395839905885e-05,20260622,10.0
guidance_envelope_main_4km_m10deg_s20260623,False,True,True,main,0,202,0,0.0,14.10794152943415,0.0,14.129855780725865,14.129855780725865,0.0,3.344729261911851,0.0013632423860364385,10.0,4.0,4000.0,[],"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 4.0, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],9.088282573576256e-05,20260623,-10.0
guidance_envelope_main_4km_p10deg_s20260623,False,True,True,main,0,202,0,0.0,14.10794152943415,0.0,14.129855780725865,14.129855780725865,0.0,3.344729271113777,0.0013620593759858827,10.0,4.0,4000.0,[],"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 4.0, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],9.080395839905885e-05,20260623,10.0
guidance_envelope_main_4km_m15deg_s20260621,False,True,True,main,0,205,0,0.0,18.815106284839796,0.0,18.845888267034333,18.845888267034333,0.0,3.39349565864095,0.00136568580551642,15.0,4.0,4000.0,[],"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 4.0, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],9.104572036776134e-05,20260621,-15.0
guidance_envelope_main_4km_p15deg_s20260621,False,True,True,main,0,205,0,0.0,18.815106284839796,0.0,18.845888267034333,18.845888267034333,0.0,3.3934956720028304,0.001362534728248955,15.0,4.0,4000.0,[],"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 4.0, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],9.083564854993033e-05,20260621,15.0
guidance_envelope_main_4km_m15deg_s20260622,False,True,True,main,0,205,0,0.0,18.815106284839796,0.0,18.845888267034333,18.845888267034333,0.0,3.39349565864095,0.00136568580551642,15.0,4.0,4000.0,[],"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 4.0, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],9.104572036776134e-05,20260622,-15.0
guidance_envelope_main_4km_p15deg_s20260622,False,True,True,main,0,205,0,0.0,18.815106284839796,0.0,18.845888267034333,18.845888267034333,0.0,3.3934956720028304,0.001362534728248955,15.0,4.0,4000.0,[],"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 4.0, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],9.083564854993033e-05,20260622,15.0
guidance_envelope_main_4km_m15deg_s20260623,False,True,True,main,0,205,0,0.0,18.815106284839796,0.0,18.845888267034333,18.845888267034333,0.0,3.39349565864095,0.00136568580551642,15.0,4.0,4000.0,[],"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 4.0, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],9.104572036776134e-05,20260623,-15.0
guidance_envelope_main_4km_p15deg_s20260623,False,True,True,main,0,205,0,0.0,18.815106284839796,0.0,18.845888267034333,18.845888267034333,0.0,3.3934956720028304,0.001362534728248955,15.0,4.0,4000.0,[],"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 4.0, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],9.083564854993033e-05,20260623,15.0
guidance_envelope_main_4km_m20deg_s20260621,False,True,True,main,0,209,0,0.0,23.311195865547845,0.0,23.349109484679385,23.349109484679385,0.0,3.4574721324278985,0.0019903248322526083,20.0,4.0,4000.0,[],"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 4.0, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],0.0001326883221501739,20260621,-20.0
guidance_envelope_main_4km_p20deg_s20260621,False,True,True,main,0,209,0,0.0,23.311195865547845,0.0,23.349109484679385,23.349109484679385,0.0,3.4574721497965326,0.002034013657922231,20.0,4.0,4000.0,[],"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 4.0, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],0.00013560091052814872,20260621,20.0
guidance_envelope_main_4km_m20deg_s20260622,False,True,True,main,0,209,0,0.0,23.311195865547845,0.0,23.349109484679385,23.349109484679385,0.0,3.4574721324278985,0.0019903248322526083,20.0,4.0,4000.0,[],"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 4.0, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],0.0001326883221501739,20260622,-20.0
guidance_envelope_main_4km_p20deg_s20260622,False,True,True,main,0,209,0,0.0,23.311195865547845,0.0,23.349109484679385,23.349109484679385,0.0,3.4574721497965326,0.002034013657922231,20.0,4.0,4000.0,[],"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 4.0, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],0.00013560091052814872,20260622,20.0
guidance_envelope_main_4km_m20deg_s20260623,False,True,True,main,0,209,0,0.0,23.311195865547845,0.0,23.349109484679385,23.349109484679385,0.0,3.4574721324278985,0.0019903248322526083,20.0,4.0,4000.0,[],"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 4.0, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],0.0001326883221501739,20260623,-20.0
guidance_envelope_main_4km_p20deg_s20260623,False,True,True,main,0,209,0,0.0,23.311195865547845,0.0,23.349109484679385,23.349109484679385,0.0,3.4574721497965326,0.002034013657922231,20.0,4.0,4000.0,[],"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 4.0, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],0.00013560091052814872,20260623,20.0
guidance_envelope_main_4km_m25deg_s20260621,False,True,True,main,0,214,0,0.0,27.59043372587877,0.0,27.63677369372507,27.63677369372507,0.0,3.5377126747214245,0.0016766346791509275,25.0,4.0,4000.0,[],"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 4.0, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],0.0001117756452767285,20260621,-25.0
guidance_envelope_main_4km_p25deg_s20260621,False,True,True,main,0,214,0,0.0,27.590433725878764,0.0,27.636773693725054,27.636773693725054,0.0,3.537712695949518,0.0017092785758054483,25.0,4.0,4000.0,[],"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 4.0, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],0.00011395190505369656,20260621,25.0
guidance_envelope_main_4km_m25deg_s20260622,False,True,True,main,0,214,0,0.0,27.59043372587877,0.0,27.63677369372507,27.63677369372507,0.0,3.5377126747214245,0.0016766346791509275,25.0,4.0,4000.0,[],"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 4.0, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],0.0001117756452767285,20260622,-25.0
guidance_envelope_main_4km_p25deg_s20260622,False,True,True,main,0,214,0,0.0,27.590433725878764,0.0,27.636773693725054,27.636773693725054,0.0,3.537712695949518,0.0017092785758054483,25.0,4.0,4000.0,[],"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 4.0, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],0.00011395190505369656,20260622,25.0
guidance_envelope_main_4km_m25deg_s20260623,False,True,True,main,0,214,0,0.0,27.59043372587877,0.0,27.63677369372507,27.63677369372507,0.0,3.5377126747214245,0.0016766346791509275,25.0,4.0,4000.0,[],"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 4.0, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],0.0001117756452767285,20260623,-25.0
guidance_envelope_main_4km_p25deg_s20260623,False,True,True,main,0,214,0,0.0,27.590433725878764,0.0,27.636773693725054,27.636773693725054,0.0,3.537712695949518,0.0017092785758054483,25.0,4.0,4000.0,[],"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 4.0, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],0.00011395190505369656,20260623,25.0
guidance_envelope_main_4km_m30deg_s20260621,False,True,True,main,0,220,0,0.0,31.63095446593127,0.0,31.683548893786497,31.683548893786497,0.0,3.6453333710893396,0.0013670286644062591,30.0,4.0,4000.0,[],"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 4.0, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],9.113524429375061e-05,20260621,-30.0
guidance_envelope_main_4km_p30deg_s20260621,False,True,True,main,0,220,0,0.0,31.63095446593127,0.0,31.683548893786497,31.683548893786497,0.0,3.6453333963346948,0.0013636852709984883,30.0,4.0,4000.0,[],"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 4.0, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],9.091235139989922e-05,20260621,30.0
guidance_envelope_main_4km_m30deg_s20260622,False,True,True,main,0,220,0,0.0,31.63095446593127,0.0,31.683548893786497,31.683548893786497,0.0,3.6453333710893396,0.0013670286644062591,30.0,4.0,4000.0,[],"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 4.0, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],9.113524429375061e-05,20260622,-30.0
guidance_envelope_main_4km_p30deg_s20260622,False,True,True,main,0,220,0,0.0,31.63095446593127,0.0,31.683548893786497,31.683548893786497,0.0,3.6453333963346948,0.0013636852709984883,30.0,4.0,4000.0,[],"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 4.0, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],9.091235139989922e-05,20260622,30.0
guidance_envelope_main_4km_m30deg_s20260623,False,True,True,main,0,220,0,0.0,31.63095446593127,0.0,31.683548893786497,31.683548893786497,0.0,3.6453333710893396,0.0013670286644062591,30.0,4.0,4000.0,[],"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 4.0, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],9.113524429375061e-05,20260623,-30.0
guidance_envelope_main_4km_p30deg_s20260623,False,True,True,main,0,220,0,0.0,31.63095446593127,0.0,31.683548893786497,31.683548893786497,0.0,3.6453333963346948,0.0013636852709984883,30.0,4.0,4000.0,[],"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 4.0, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],9.091235139989922e-05,20260623,30.0
guidance_envelope_main_4km_m35deg_s20260621,False,True,True,main,0,229,18,0.07860262008733625,34.99899960289609,0.0,35.0,35.531434818658575,0.0,3.7857357603096617,0.001400789950916351,35.0,4.0,4000.0,[],"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 4.0, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],9.338599672775674e-05,20260621,-35.0
guidance_envelope_main_4km_p35deg_s20260621,False,True,True,main,0,229,18,0.07860262008733625,34.99899960289609,0.0,35.0,35.531434818658575,0.0,3.7857357898520076,0.0013912803619876408,35.0,4.0,4000.0,[],"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 4.0, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],9.275202413250938e-05,20260621,35.0
guidance_envelope_main_4km_m35deg_s20260622,False,True,True,main,0,229,18,0.07860262008733625,34.99899960289609,0.0,35.0,35.531434818658575,0.0,3.7857357603096617,0.001400789950916351,35.0,4.0,4000.0,[],"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 4.0, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],9.338599672775674e-05,20260622,-35.0
guidance_envelope_main_4km_p35deg_s20260622,False,True,True,main,0,229,18,0.07860262008733625,34.99899960289609,0.0,35.0,35.531434818658575,0.0,3.7857357898520076,0.0013912803619876408,35.0,4.0,4000.0,[],"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 4.0, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],9.275202413250938e-05,20260622,35.0
guidance_envelope_main_4km_m35deg_s20260623,False,True,True,main,0,229,18,0.07860262008733625,34.99899960289609,0.0,35.0,35.531434818658575,0.0,3.7857357603096617,0.001400789950916351,35.0,4.0,4000.0,[],"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 4.0, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],9.338599672775674e-05,20260623,-35.0
guidance_envelope_main_4km_p35deg_s20260623,False,True,True,main,0,229,18,0.07860262008733625,34.99899960289609,0.0,35.0,35.531434818658575,0.0,3.7857357898520076,0.0013912803619876408,35.0,4.0,4000.0,[],"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 4.0, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],9.275202413250938e-05,20260623,35.0
guidance_envelope_main_4km_m40deg_s20260621,False,True,True,main,0,242,64,0.2644628099173554,34.999999999673044,0.0,35.0,41.22320542234637,0.0,4.007209190303429,0.0014336807109334372,40.0,4.0,4000.0,[],"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 4.0, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],9.557871406222914e-05,20260621,-40.0
guidance_envelope_main_4km_p40deg_s20260621,False,True,True,main,0,242,64,0.2644628099173554,34.999999999673044,0.0,35.0,41.22320542234637,0.0,4.007209225038518,0.001423030162377052,40.0,4.0,4000.0,[],"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 4.0, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],9.486867749180346e-05,20260621,40.0
guidance_envelope_main_4km_m40deg_s20260622,False,True,True,main,0,242,64,0.2644628099173554,34.999999999673044,0.0,35.0,41.22320542234637,0.0,4.007209190303429,0.0014336807109334372,40.0,4.0,4000.0,[],"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 4.0, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],9.557871406222914e-05,20260622,-40.0
guidance_envelope_main_4km_p40deg_s20260622,False,True,True,main,0,242,64,0.2644628099173554,34.999999999673044,0.0,35.0,41.22320542234637,0.0,4.007209225038518,0.001423030162377052,40.0,4.0,4000.0,[],"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 4.0, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],9.486867749180346e-05,20260622,40.0
guidance_envelope_main_4km_m40deg_s20260623,False,True,True,main,0,242,64,0.2644628099173554,34.999999999673044,0.0,35.0,41.22320542234637,0.0,4.007209190303429,0.0014336807109334372,40.0,4.0,4000.0,[],"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 4.0, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],9.557871406222914e-05,20260623,-40.0
guidance_envelope_main_4km_p40deg_s20260623,False,True,True,main,0,242,64,0.2644628099173554,34.999999999673044,0.0,35.0,41.22320542234637,0.0,4.007209225038518,0.001423030162377052,40.0,4.0,4000.0,[],"{""apn_target_accel_gain"": 0.5, ""capture_guidance_mode"": 0, ""guidance_max_lateral_g"": 35.0, ""nav_gain"": 4.0, ""pn_los_rate_source"": 1, ""target_kinematics_estimator"": 1, ""target_tracker_alpha"": 0.2, ""target_tracker_beta"": 0.02}",True,[],9.486867749180346e-05,20260623,40.0
